SZA(¦È_0)  VZA(¦È)  RAA(¦¤¦Õ)  ¦Ó_a(865)  angstrom(443/865)  f_v  RH  CHL  CDOM  MIN 
  1.02774095E+01   5.67508488E+01   1.74430906E+02   2.67530914E-02   1.23764674E+00   2.32509328E+01   7.55488902E+01   2.60476500E+01   2.66372000E-01   1.53919900E+01 
  6.56699911E+01   6.98340745E+01   1.15455954E+02   4.20885980E-02   1.22913777E+00   2.33880987E+01   8.08088233E+01   4.95470000E-02   3.86900000E-03   1.04228000E-01 
  4.62617071E+01   1.59128165E+01   1.18093377E+02   3.43269768E-01   1.34260927E+00   3.09620315E+01   9.58067181E+01   9.38325000E-01   2.63590000E-02   3.25047000E-01 
  1.40613651E+01   5.71211273E+01   1.31407733E+02   4.81526451E-01   1.56924721E+00   3.99607617E+01   7.98982388E+01   2.87226300E+00   3.10942000E-01   3.90812000E-01 
  6.90217540E+01   6.95801755E+01   5.47899176E+01   3.79117943E-02   9.13543941E-01   1.50309421E+01   9.28487474E+01   3.77538000E-01   7.13510000E-02   1.59790000E-02 
  1.45978394E+01   3.88921338E+01   1.57984639E+02   3.02304183E-03   2.00207800E+00   7.68674421E+01   6.60504852E+01   5.90114300E+00   1.04187000E-01   6.80207000E-01 
  3.40231039E+01   4.85841022E+01   2.51924187E+01   4.14425686E-03   1.43935223E+00   4.02985014E+01   9.61573977E+01   2.43335200E+00   3.44754000E-01   1.24015700E+00 
  6.56180540E+01   4.74315716E+01   1.06766347E+02   1.65774811E-03   1.83856506E+00   6.14452695E+01   3.21548589E+01   3.59035000E-01   7.45560000E-02   4.54804000E-01 
  2.31721347E+01   6.14654748E+01   6.96975399E+01   1.92399692E-02   1.73779046E+00   5.26685697E+01   3.04511698E+01   9.90759300E+00   2.64323000E-01   1.23903600E+01 
  1.89234370E+01   3.49096413E+01   8.23089648E+01   1.32378746E-03   1.84787669E+00   6.27649121E+01   4.54754504E+01   4.64927500E+00   4.63890000E-02   5.36726700E+00 
  2.08445937E+01   4.75608279E+01   1.58494211E+02   3.77042479E-02   1.95767513E+00   7.27949322E+01   3.74190841E+01   2.93828800E+01   3.35872900E+00   1.14081900E+01 
  3.70489369E+01   7.81355377E+00   1.19687234E+02   6.31948767E-03   1.99330375E+00   7.66474344E+01   4.46394698E+01   4.15100000E-01   1.58980000E-02   3.58661000E-01 
  5.41722449E+01   4.76833348E+01   5.62065249E+01   2.08026735E-01   1.20560975E+00   2.61244908E+01   5.01635147E+01   2.92679600E+01   9.16176000E-01   1.28680300E+01 
  4.84545199E+00   3.79574522E+01   1.59532734E+02   1.62024763E-03   1.53384260E+00   3.85675215E+01   8.14635918E+01   1.29798600E+00   9.99050000E-02   8.02666000E-01 
  3.65928663E+01   4.37609637E+01   1.43729945E+02   6.50596285E-02   1.67522108E+00   4.72774398E+01   5.99838269E+01   3.16859500E+00   1.27673000E-01   1.32902600E+00 
  6.76035856E+01   6.69855936E+01   6.42635157E+01   1.66878500E-03   1.73339632E+00   5.27571014E+01   4.57602170E+01   7.50059200E+00   1.20406000E-01   5.35460300E+00 
  2.22786213E+01   8.78401585E+00   9.29469036E+01   6.15140471E-03   1.71330081E+00   5.10962557E+01   4.64055305E+01   7.68965400E+00   4.39773000E-01   3.78453100E+00 
  4.09093022E+01   1.16320533E+01   2.93519507E+01   5.65007249E-03   1.36558239E+00   2.99717944E+01   8.61468115E+01   2.37948800E+00   8.98650000E-02   7.25059500E+00 
  4.27857020E+01   5.43037598E+01   8.04063392E+01   4.59342328E-02   1.68293183E+00   4.68710674E+01   6.64187479E+01   1.52295700E+01   1.91874000E-01   2.37989500E+00 
  6.02112856E+01   3.67518714E+01   5.38973130E+01   7.95461752E-02   1.79029420E+00   5.71325566E+01   3.03715016E+01   1.51520500E+01   6.25517000E-01   1.26719100E+01 
  1.34289494E+01   6.55537313E+01   6.50999161E+01   4.84728655E-03   6.05495740E-01   1.12688221E+01   2.26784483E+01   5.81451000E+00   1.69642000E-01   6.86056400E+00 
  5.25101927E+01   1.81061934E+01   1.40216125E+02   2.98046399E-02   1.92986411E+00   7.05773283E+01   4.88075964E+01   2.60144000E+00   2.80588000E-01   2.05103300E+00 
  5.05240668E+01   3.19853919E+01   3.71966657E+01   2.88328233E-01   1.86426894E+00   6.36245163E+01   2.82286633E+01   3.08097100E+00   1.53903000E-01   4.18494000E+00 
  2.18240580E+01   3.58828377E+01   6.17584531E+01   7.64010268E-02   1.84111813E+00   6.22812230E+01   4.90547579E+01   5.36031000E-01   1.10563000E-01   4.02668000E-01 
  1.68931053E+01   6.07686448E+01   4.24576450E+01   1.35554208E-02   3.17842453E-01   5.05331703E+00   9.75781319E+01   6.31464700E+00   1.66734000E-01   1.73503500E+00 
  3.28461820E+01   1.70776557E+01   1.77884949E+02   2.77437773E-03   1.75886038E+00   5.31956376E+01   6.13130231E+01   1.46123500E+01   8.54136000E-01   1.21606100E+01 
  5.84722661E+01   3.63725673E+01   8.86429041E+01   4.46493008E-02   2.10772882E+00   9.13804386E+01   4.77091686E+01   1.18083600E+00   2.37460000E-02   4.94212000E+00 
  4.42943053E+01   5.84696993E+01   1.60486732E+02   8.84134095E-03   1.63803194E+00   7.89581782E+01   9.77213512E+01   3.74189500E+00   3.02890000E-02   8.55111000E-01 
  1.32915691E+01   6.26951846E+01   1.30542764E+02   2.35868057E-01   2.64924946E-01   6.16769071E+00   4.74016107E+01   8.38555200E+00   1.02289200E+00   3.25345400E+00 
  6.04522505E+01   3.81180431E+01   1.66242276E+02   1.33856953E-03   1.80079945E+00   9.86932601E+01   9.22470643E+01   4.69675900E+00   1.23057000E-01   4.17632000E-01 
  5.86587077E+01   2.60710411E+01   1.63769112E+01   1.29775387E-02   2.02759016E+00   7.98493307E+01   6.26976378E+01   6.15952000E+01   8.65529000E-01   1.42943400E+01 
  5.37589724E+01   4.84555318E+01   9.99645011E+01   8.33642119E-02   1.93833893E+00   9.67239331E+01   8.41334320E+01   9.30641000E-01   6.63420000E-02   4.94090000E-02 
  2.09147584E+01   4.55194981E+01   8.20102623E+01   3.09406314E-03   6.79703816E-01   1.28132855E+01   4.27469573E+01   2.84644500E+00   5.54730000E-02   9.66592000E+00 
  5.54459634E+01   2.34163304E+01   2.99365129E+01   2.38586538E-03   1.07018378E+00   2.18260652E+01   4.47863085E+01   8.67941000E-01   9.24500000E-03   1.85315000E-01 
  5.98234695E+01   4.53447738E+01   5.25833000E+01   4.67857887E-02   1.47952447E+00   3.85954574E+01   8.75686993E+01   5.38576000E-01   1.21430000E-02   5.04577400E+00 
  6.56810642E+01   6.97387394E+01   4.31805562E+01   2.86518960E-03   2.00181193E+00   7.73513350E+01   4.12818501E+01   1.00573500E+01   6.57380000E-02   3.57355500E+00 
  5.47989351E+01   5.84261448E+01   1.66591180E+02   1.23423474E-03   1.89043010E+00   6.68510525E+01   4.95027513E+01   4.42594600E+00   4.93950000E-02   3.80856000E+00 
  4.59202729E+01   5.72264548E+01   1.24052944E+02   1.86759148E-03   1.13849101E+00   2.34698532E+01   5.49318730E+01   2.28139100E+01   5.58415000E-01   1.41504500E+00 
  6.18024628E+00   5.82025294E+01   1.67271290E+02   2.00900840E-02   1.13496609E+00   2.38289027E+01   4.31218807E+01   1.17097900E+01   1.80579000E-01   1.16738500E+00 
  4.16268934E+00   5.99552525E+01   1.32145051E+02   1.41954689E-01   1.87520491E-01   4.54410735E+00   8.64911259E+01   4.51997100E+00   5.63270000E-02   8.78670000E-01 
  6.93217547E+01   5.18612817E+01   8.51821856E+01   3.39193395E-02   1.73593907E+00   4.95772007E+01   7.03243150E+01   5.83651400E+00   2.96959000E-01   2.80725800E+00 
  6.31026773E+01   6.43065223E+01   1.56000769E+02   1.29337947E-01   5.90874624E-02   3.79778076E+00   7.04098742E+01   2.87979000E-01   1.09170000E-02   1.38190000E-02 
  6.08689625E+01   4.80739419E+01   1.39391510E+02   4.57080191E-03   1.48224697E+00   3.67397595E+01   5.84484746E+01   1.28032000E+00   6.37750000E-02   5.67483000E-01 
  1.55065642E+01   5.47873634E+01   1.75999631E+01   1.19615558E-03   2.14535617E+00   9.75005505E+01   5.85882485E+01   1.62637700E+00   2.02125000E-01   1.30635000E-01 
  3.56273166E+01   3.22148517E+00   2.14917800E+01   1.19429515E-01   2.12191302E+00   9.34449172E+01   4.83869694E+01   1.27339100E+00   1.39680000E-02   5.93422000E-01 
  3.17543170E+01   5.57082097E+01   1.73107376E+02   1.17315082E-03   1.88767450E+00   6.48681183E+01   6.56598463E+01   1.43170300E+01   1.11318000E-01   7.95153700E+00 
  4.01911876E+00   5.42692894E+01   1.58947817E+01   1.11433872E-01   1.66572640E+00   4.78847489E+01   5.12343713E+01   4.66199000E-01   3.68870000E-02   3.65097000E-01 
  5.57993521E+01   5.18730358E+01   1.70957823E+02   4.03597980E-02   4.51610576E-02   3.78330400E+00   2.16061600E+01   4.48641800E+00   4.60675000E-01   1.70034500E+00 
  3.45780472E+01   2.09048567E+01   2.88433205E+01   1.98802609E-03   1.23848080E+00   2.71503454E+01   3.48751895E+01   1.25799800E+00   1.33052000E-01   5.69546000E-01 
  1.69439798E+01   6.70602410E+01   1.02230224E+02   2.26645350E-03   1.82155338E+00   5.95383126E+01   2.06853689E+01   1.51609500E+00   2.80630000E-02   3.52471000E-01 
  1.63895146E+01   4.50225175E+01   6.10461649E+01   2.49804375E-01   6.03506283E-01   1.12414409E+01   2.58865414E+01   5.77092000E-01   1.75830000E-02   2.47340000E-01 
  2.67121699E+01   3.93455524E+01   3.58876639E+01   1.35653740E-03   2.06818779E+00   8.58449139E+01   6.15947541E+01   9.88831500E+00   6.42967000E-01   2.12195600E+00 
  1.98062308E+01   3.01654470E+01   1.28855090E+02   5.88842514E-02   1.59447698E+00   4.32921579E+01   5.50506430E+01   1.39003400E+00   3.57120000E-02   1.07931700E+00 
  4.00098164E+01   5.69827591E+01   1.31763817E+02   6.01335250E-02   1.05329902E+00   2.12374225E+01   3.49053098E+01   2.61926300E+00   6.63390000E-02   1.88632700E+00 
  6.38775599E+01   7.26695491E+00   1.25014464E+02   8.47823873E-02   1.99659662E+00   7.61500508E+01   6.78583104E+01   7.19493800E+00   1.65099000E-01   5.43276200E+00 
  3.40028035E+01   2.41941962E+01   1.31305221E+02   4.06533128E-01   1.73929560E+00   9.86374530E+01   9.51434839E+01   2.10408600E+01   2.31544000E-01   2.58147600E+00 
  3.25265072E+01   2.21469800E+01   1.42746387E+02   1.36617700E-01   1.88041688E+00   7.67586078E+01   8.21709320E+01   1.17295300E+01   3.77578000E-01   1.01214400E+00 
  6.50185168E+01   1.19398445E+00   1.79443033E+02   1.93179166E-01   1.98339167E+00   9.45793432E+01   8.10632529E+01   6.72609700E+00   2.44447000E-01   1.40081900E+00 
  6.50931903E+01   4.98197881E+01   3.77043240E+01   4.27072500E-03   1.20583619E+00   2.59757744E+01   2.82451097E+01   5.09985000E-01   2.17010000E-02   4.19214400E+00 
  1.07072723E+01   6.08307227E+01   7.24529744E+00   1.30912852E-02   6.50611403E-01   9.91771107E+00   8.46105194E+01   1.58719500E+01   6.96750000E-01   1.28933100E+01 
  2.57257690E+01   4.30263263E+01   4.87239029E+01   5.85469517E-02   1.68448188E+00   4.61892710E+01   7.10132313E+01   8.31978000E-01   6.00700000E-02   5.36880000E-02 
  6.93811093E+01   1.18327811E+01   7.06322242E+01   1.51294478E-01   9.99986463E-01   1.96872805E+01   3.50025842E+01   1.80831900E+01   4.09009000E-01   4.60779300E+00 
  6.24781683E+01   3.87943552E-01   1.15630370E+02   8.00595179E-03   2.05833812E+00   8.32790201E+01   2.85296818E+01   1.33040000E+00   2.18911000E-01   1.11610700E+00 
  2.66934120E+01   3.68301565E+01   1.44567545E+02   5.76891555E-02   1.05776599E+00   1.87239264E+01   8.96403236E+01   8.55052100E+00   2.39275000E-01   8.53549300E+00 
  4.02171062E+00   5.53301638E+01   7.41068111E+01   5.66382036E-02   1.55042963E+00   5.58452882E+01   9.71886282E+01   3.74132200E+01   1.00348200E+00   1.32789800E+02 
  1.60930777E+01   1.05832599E+01   1.71171172E+02   5.81824140E-03   1.76885585E+00   5.16983740E+01   7.56628720E+01   1.21209000E+00   4.23470000E-02   3.37241000E-01 
  2.38500988E+01   5.23363250E+01   1.54486302E+02   1.62564237E-02   1.72292649E+00   5.18713926E+01   5.07805546E+01   7.51110000E-01   1.62587000E-01   8.39180000E-02 
  4.33883555E+01   6.90140972E+01   1.27937291E+02   2.37911706E-01   1.77627158E+00   6.58225630E+01   8.41993021E+01   1.08224600E+01   2.71314000E-01   5.99271400E+00 
  5.81566804E+01   3.53705087E+01   6.63949657E+01   1.22865392E-03   8.72124087E-01   1.41240344E+01   7.95899171E+01   1.81464600E+00   9.81610000E-02   5.91352000E-01 
  4.02683053E+01   1.01978624E+01   1.21474073E+02   6.58708435E-02   1.63204592E+00   4.57690209E+01   3.19533408E+01   2.26726700E+00   1.28020000E-01   9.44160000E-02 
  2.90393241E+01   1.68378478E+01   9.77845686E+01   9.51677270E-03   1.47660170E+00   3.46977188E+01   7.03428178E+01   6.08365500E+00   2.03731000E-01   5.61763000E-01 
  2.98063908E+01   2.06745005E+01   1.39471175E+02   1.82403693E-03   1.83033562E+00   6.05408435E+01   2.72913030E+01   9.52748000E-01   1.45100000E-02   2.09346000E-01 
  4.30970152E+00   6.19899383E+01   2.90802051E+01   3.87199910E-03   1.08139502E+00   2.20716898E+01   2.93195172E+01   3.13517700E+00   1.59323000E-01   2.67349000E-01 
  3.66663865E+01   4.17229194E-01   1.03793272E+02   1.73096699E-01   1.59390549E+00   7.01195692E+01   9.83013998E+01   6.14138700E+00   9.68180000E-02   1.53588000E+00 
  3.90933301E+01   2.89627411E+00   1.30976195E+02   1.73594105E-03   2.16433448E+00   9.95271131E+01   4.74819787E+01   2.47983000E+00   5.58450000E-02   7.57459000E-01 
  7.34119140E+00   2.14890393E+01   1.77659715E+02   1.64395392E-01   2.07711069E+00   9.66492441E+01   7.61597517E+01   3.47197000E-01   5.45600000E-03   5.65730000E-02 
  3.63972611E+01   6.47674008E+01   1.82712780E+01   4.21270057E-01   7.96439221E-01   1.41750306E+01   6.58366276E+01   2.83530000E-01   2.13050000E-02   1.13946000E-01 
  9.49887501E+00   3.35385094E+01   1.57222316E+02   5.83873810E-02   1.93963999E+00   7.00390165E+01   7.11917979E+01   1.25810000E+01   6.25510000E-02   8.23539000E-01 
  6.25388534E+00   3.81845052E+01   1.30995522E+02   2.08801409E-02   1.48529949E+00   3.80601039E+01   4.47687686E+01   7.47234000E-01   8.34400000E-03   6.31930000E-01 
  4.84780610E+01   2.56868172E+01   8.36013739E+01   8.72515153E-03   6.23965451E-01   1.08774193E+01   6.40401691E+01   2.89451900E+00   5.06950000E-02   7.99013100E+01 
  1.97768724E+01   6.29381118E+01   5.14520096E+01   1.50862323E-01   2.06263032E+00   8.48424695E+01   6.87964390E+01   4.43294000E-01   3.14030000E-02   1.42920000E-02 
  9.74719860E+00   3.19108416E+00   1.53651091E+02   4.57236112E-01   1.72587604E+00   6.55505503E+01   8.79633597E+01   3.59658000E-01   1.46180000E-02   4.88774000E-01 
  1.16077565E+01   1.09966806E+01   9.89757838E+01   1.25478711E-03   1.70322304E+00   4.75621304E+01   7.02244387E+01   4.00899600E+00   8.77660000E-02   3.12568600E+00 
  4.20919096E+01   5.03420718E+01   1.58435225E+02   4.67447373E-02   2.12916621E+00   9.49574213E+01   5.75292108E+01   1.78907500E+00   1.32827000E-01   9.25783000E-01 
  4.76360175E+01   1.88418832E+01   1.04095227E+02   2.72566996E-01   1.06620964E+00   1.86053610E+01   9.35648178E+01   4.07825800E+00   8.86400000E-03   7.12519100E+00 
  5.90465280E+01   9.36988167E+00   3.50631180E+00   1.37252743E-01   1.14573155E+00   2.42093729E+01   4.70077342E+01   5.71993600E+00   3.40666000E-01   1.50002000E-01 
  5.64698589E+01   5.61468689E+01   7.52156316E+01   4.12932724E-03   2.15487168E+00   9.82334550E+01   4.86971642E+01   3.31190600E+00   4.59730000E-02   3.18788600E+00 
  9.21381389E-01   6.89927586E+01   1.47205328E+02   3.16450307E-02   1.50431931E+00   3.86678217E+01   5.31861348E+01   2.37882000E-01   5.67800000E-03   1.04098000E-01 
  2.51489693E+01   1.23566751E+00   6.22233047E+01   3.72989849E-01   1.08692082E+00   2.16560179E+01   5.63947685E+01   1.05405600E+00   2.57270000E-02   7.64387000E-01 
  7.02564361E+00   6.58684846E+01   1.00732656E+02   1.99131485E-03   2.17546938E+00   9.90983326E+01   2.10089883E+01   2.31691600E+00   3.20905000E-01   8.61078000E-01 
  6.65520578E+01   1.23826883E+01   3.11339763E+01   1.01763046E-01   2.12382267E+00   9.28796234E+01   3.69087828E+01   1.76154000E-01   2.71450000E-02   3.63072000E-01 
  6.91393373E+00   3.11091113E+01   6.68036687E+01   1.72012730E-02   9.07018604E-01   1.64990836E+01   6.44458497E+01   1.25612000E-01   2.70430000E-02   1.65552000E-01 
  8.98957808E+00   1.68755607E+01   1.21610826E+02   2.98580138E-03   1.79886556E+00   9.39890153E+01   9.16396559E+01   3.96967000E+00   7.61100000E-02   1.92839000E+01 
  3.87905735E+00   4.93845306E+00   7.10344608E-01   1.99675909E-01   1.83672520E+00   6.12542467E+01   3.14075087E+01   7.17679000E-01   9.94550000E-02   8.60500000E-02 
  4.42416500E+01   4.86538280E+01   7.99749391E+01   5.71183525E-03   4.22096118E-01   7.88527896E+00   6.39113770E+01   1.58200300E+01   2.92785000E-01   3.60545400E+01 
  2.08923582E+01   4.69029458E+01   6.02516633E+01   2.69555700E-01   2.04866546E+00   8.41238242E+01   7.18781943E+01   2.01077900E+00   1.59455000E-01   9.30881000E-01 
  1.00702047E+01   2.19973592E+01   8.31678300E+01   7.16651093E-02   1.75614901E+00   6.47858512E+01   8.51317499E+01   1.74927900E+00   4.12020000E-02   1.19872300E+00 
  4.03592329E+01   3.52299925E+01   1.58640276E+02   1.08464414E-02   7.93588071E-01   1.42061020E+01   6.44896027E+01   1.60703400E+01   3.86925000E-01   2.95236700E+00 
  9.26001797E+00   2.18472855E+01   1.92307657E+01   1.64968729E-03   2.15967764E+00   9.70353547E+01   2.38731618E+01   1.44415700E+01   6.22821000E-01   5.90257300E+00 
  7.88642855E+00   2.50090039E+00   2.42626559E+01   4.60145230E-02   1.77800804E+00   5.97376079E+01   8.09076218E+01   5.53038100E+00   4.23150000E-02   1.22475300E+00 
  2.16042295E+01   4.85403485E+01   2.28579746E+01   3.51836497E-01   1.87671535E+00   6.34108512E+01   6.84726180E+01   1.50574000E+00   2.30950000E-02   3.70238000E-01 
  4.13459637E+01   6.81926290E+01   8.04903487E+00   5.09138870E-03   1.94066521E+00   7.11719158E+01   3.80974916E+01   2.98240000E+01   6.48545000E-01   4.84898200E+00 
  6.49775557E+01   2.47079063E+01   4.67655784E+01   1.03984994E-03   6.72239520E-01   1.26528967E+01   4.03428661E+01   2.46487400E+00   7.04510000E-02   1.76423800E+00 
  1.34035874E+01   6.44460699E+01   6.04884910E+01   7.00377071E-02   1.84795342E+00   9.35989330E+01   8.88998213E+01   5.47590100E+00   1.41168000E-01   1.79115900E+00 
  3.25302396E+01   7.59519223E+00   1.17513651E+02   1.79630706E-02   1.72721995E+00   5.18611352E+01   5.29547928E+01   2.11829100E+00   1.11856000E-01   3.06997300E+00 
  2.24960745E+01   6.58554892E+01   1.26429155E+02   2.34338319E-02   2.08517702E+00   8.84070863E+01   6.51470959E+01   2.59322900E+00   1.11520000E-01   2.15421300E+00 
  1.06821753E+01   6.65837515E+01   1.44871623E+02   2.50117098E-03   1.96848942E+00   7.32744826E+01   7.12347908E+01   7.95385000E-01   2.54870000E-02   1.14092600E+00 
  4.30715413E+01   2.06725239E+01   1.21901111E+02   2.42370995E-02   6.20451524E-01   1.00223457E+01   7.19803287E+01   1.23160300E+01   5.51244000E-01   6.92878100E+00 
  6.69483985E+01   5.12911998E+01   1.60223671E+02   1.40889740E-03   1.10059706E+00   2.26981079E+01   3.95081085E+01   1.05459900E+00   6.17300000E-02   1.14806000E+00 
  2.81500744E+01   3.10040366E+01   3.98212843E+00   1.31305182E-03   1.35439774E+00   3.16428958E+01   4.82515444E+01   1.12234400E+01   2.79196000E-01   5.35280000E-01 
  4.51936511E+01   2.36413736E+01   5.12945922E+01   2.52364798E-03   1.89024512E+00   6.60098633E+01   2.82564401E+01   9.96184000E+00   8.49931000E-01   2.59807000E+00 
  4.71384303E+01   1.68597590E+00   3.27079260E+00   5.58934839E-02   1.47573195E+00   3.73226792E+01   2.83114260E+01   2.49883000E+01   1.83542000E-01   9.73708000E-01 
  1.99823255E+01   3.67576751E+01   8.97380022E+01   3.28486499E-03   2.08709896E+00   8.86511090E+01   5.15795775E+01   1.73721500E+01   1.50570000E-01   3.71745100E+01 
  2.75703138E+01   1.17671678E+01   1.00711528E+02   4.59985840E-01   1.32460884E+00   3.02663346E+01   4.19394743E+01   5.60083000E-01   1.81630000E-02   1.38926000E-01 
  3.06562385E+00   2.81954272E+01   9.93925116E+01   1.35196672E-03   8.45754032E-01   1.55452906E+01   5.91135536E+01   1.82532600E+00   6.96500000E-02   6.06500000E-01 
  2.92219434E+01   1.39496980E+01   1.03323605E+02   1.18102205E-03   2.05348580E+00   8.35028598E+01   4.21882451E+01   1.00789400E+01   2.92795000E-01   1.09011100E+00 
  6.69954684E+01   1.73336482E+01   1.09361722E+02   2.58839135E-01   1.48960261E+00   4.82100198E+01   9.89272448E+01   4.33157300E+00   4.19590000E-02   3.98023600E+00 
  1.33506495E+01   3.62406167E+01   1.79294099E+02   1.11637244E-03  -2.10494818E-02   3.12593991E+00   3.81941546E+01   7.99231100E+00   3.08165000E-01   9.26559000E-01 
  5.17576041E+01   3.62323632E+01   9.58361966E+01   9.46893535E-02   1.34533246E+00   2.98449927E+01   8.96791135E+01   9.12479600E+00   6.61680000E-02   1.37762800E+00 
  6.40874598E+01   8.93356820E+00   1.68255436E+01   4.69164915E-01   1.55514979E+00   4.14500394E+01   5.27229729E+01   3.11580800E+00   1.00987000E-01   6.02389000E+00 
  2.93477195E+01   2.45109656E+01   1.19029764E+02   4.13572508E-01   1.60918332E+00   4.09037875E+01   7.33875551E+01   7.43590000E-01   1.50920000E-02   4.41227000E-01 
  3.39792849E-01   6.49503050E+01   1.00548809E+01   3.53065567E-03   2.14204991E+00   9.88624922E+01   7.07814015E+01   2.52634500E+00   1.93714000E-01   3.13934000E-01 
  1.62657457E+01   4.85834802E+01   5.00382765E+01   5.32394048E-03   1.67937287E+00   8.56639958E+01   9.64857085E+01   2.23969400E+01   1.57576000E-01   2.37322000E+00 
  6.53289148E+01   8.01913824E+00   1.27508159E+02   3.89788700E-03   2.09218856E+00   8.80992691E+01   3.17881054E+01   2.30641000E-01   1.02100000E-02   2.96792800E+00 
  2.86771078E+00   6.04577000E+01   9.32616434E-03   7.51099997E-02   1.77669185E+00   5.52156656E+01   7.79188280E+01   1.94458300E+01   6.19797000E-01   3.89129300E+00 
  3.52475055E+01   4.73319886E+01   8.75050952E+01   4.81242802E-01   1.79878253E+00   5.78036055E+01   2.83646834E+01   9.63281200E+00   1.54656000E-01   1.08645800E+00 
  1.74806563E+01   1.15564015E+01   6.41068456E+01   4.87192015E-03   6.90641200E-01   1.30342523E+01   5.04382634E+01   2.88379200E+00   4.98220000E-02   1.34640500E+00 
  5.69587971E+01   4.77015756E+01   9.90215032E+01   2.50227079E-01   7.26310861E-01   1.13824697E+01   8.54496223E+01   2.63254700E+00   6.04630000E-02   2.33356600E+00 
  8.88496928E+00   5.37731269E+01   1.13782136E+02   3.84230113E-03   1.37032021E+00   3.22428603E+01   3.59145077E+01   2.48632600E+01   1.14275000E-01   6.66444600E+00 
  2.99803558E+01   2.41611772E+01   1.48922994E+02   4.81837918E-02   1.79872133E+00   6.73286994E+01   8.33567750E+01   1.68418300E+00   9.93300000E-02   2.50812700E+00 
  1.07936844E+01   1.41132642E+01   1.76582475E+02   1.64514730E-01   9.17445675E-01   1.46577550E+01   9.62335331E+01   3.92429200E+00   1.38922000E-01   1.73048500E+00 
  9.88976446E+00   1.73255883E+00   7.88553172E+01   9.04812918E-02   1.62776736E+00   4.58400447E+01   4.88227714E+01   1.28614200E+01   1.16935800E+00   5.67949900E+00 
  1.44245046E+01   1.94480403E+01   1.45058810E+02   1.47064574E-01   1.75852227E+00   5.48871040E+01   4.56857212E+01   2.17526300E+00   8.22850000E-02   7.58222000E-01 
  1.86088032E+01   3.76148398E+00   7.82361487E+01   2.36546894E-01   1.17349793E+00   2.34324007E+01   6.52640485E+01   1.01826000E+00   2.00400000E-02   7.59571000E-01 
  1.95523245E+01   4.97191663E+01   1.48769725E+02   1.83781031E-03   1.60777766E+00   4.24710831E+01   6.62807044E+01   7.51304000E-01   2.27660000E-02   6.87230900E+00 
  3.72575504E+01   3.03154051E+01   1.01056972E+02   2.23515576E-02   1.91041860E+00   9.00907082E+01   8.42212008E+01   2.05263300E+01   1.47449000E-01   6.92413700E+00 
  7.21086010E+00   4.33243242E+01   1.03410939E+02   2.95440060E-02   1.54355431E+00   4.07786873E+01   2.39186391E+01   9.30773500E+00   6.95130000E-02   4.34254900E+00 
  4.36271601E+00   4.57538453E+01   4.44779048E+01   1.27197425E-03   2.87586656E-01   6.44708157E+00   3.54235510E+01   6.47020200E+00   5.79125000E-01   9.42479000E-01 
  4.47161949E+01   5.62379454E+01   5.96305010E+01   2.26923282E-03   1.51837241E+00   3.98452935E+01   4.86237362E+01   6.59511000E+00   2.94137000E-01   6.77181000E-01 
  6.65098154E+01   5.81003024E+01   9.64115770E+01   7.43765886E-03   6.59267457E-02   4.03848260E+00   4.02264091E+01   3.51030700E+00   7.90750000E-02   8.47418000E-01 
  4.47072255E+01   6.97950277E+01   1.32871525E+02   6.98627736E-03   1.62556950E+00   5.63897566E+01   9.14565302E+01   8.69564600E+00   4.06120000E-02   1.29978800E+01 
  6.72660612E+01   3.07885363E+01   7.36060538E+01   1.09652084E-02   8.84781907E-01   1.59922199E+01   6.46457069E+01   3.60271500E+00   2.83458000E-01   5.73763100E+00 
  5.89376709E+01   1.72788746E+00   9.90845485E+01   3.31668040E-02   1.36378294E+00   3.43043477E+01   9.91926894E+01   9.23494100E+00   2.51217000E-01   4.82755000E-01 
  5.20472861E+01   5.00854832E+01   1.40965253E+02   2.33147366E-02   1.69875222E+00   4.64444047E+01   7.32214852E+01   2.56286700E+00   4.51920000E-02   1.25679600E+00 
  6.45705718E+01   3.01239850E+01   1.56729375E+02   7.59291425E-03   1.65611666E+00   4.70016857E+01   2.45901983E+01   2.19018700E+00   2.17236000E-01   9.68991000E-01 
  7.24362940E+00   5.84822171E+01   7.21296166E+01   9.04728350E-02   1.23821131E+00   2.70616973E+01   2.54508224E+01   1.34477500E+00   7.38220000E-02   4.65370000E-02 
  4.34358066E+01   1.38570232E+01   1.46316699E+02   3.24481324E-03   1.88861655E+00   6.63096769E+01   3.99788375E+01   4.71873000E+00   2.22377000E-01   3.91759300E+00 
  5.26468527E+01   3.58553912E+00   1.22741901E+02   6.03439251E-02   5.33964640E-01   9.92178331E+00   2.06097875E+01   2.35791600E+00   2.15350000E-02   1.55488000E+01 
  5.06039581E+01   2.23759807E+01   4.87149015E+01   4.24909751E-02   2.07013644E+00   8.45709165E+01   2.39279116E+01   2.08321300E+00   1.71510000E-02   1.41988000E-01 
  3.63695241E+01   4.80369249E+00   1.23431983E+02   9.82063958E-03   1.64927021E+00   7.21124886E+01   9.54859868E+01   1.05243200E+01   1.08489500E+00   2.49954400E+01 
  1.07756546E+01   2.74452421E+01   1.20972371E+02   3.41643632E-01   2.67533400E-01   6.16558367E+00   3.10445435E+01   1.52326300E+00   1.31239000E-01   3.76446000E-01 
