SZA(¦È_0)  VZA(¦È)  RAA(¦¤¦Õ)  ¦Ó_a(865)  angstrom(443/865)  f_v  RH  CHL  CDOM  MIN 
  4.76395038E+01   5.68217525E+01   1.22659957E+02   1.12159926E-03   1.81751982E+00   6.10993843E+01   4.56805543E+01   2.61554100E+00   4.10860000E-02   9.10201000E-01 
  2.58996484E+01   6.18859221E+00   1.99454266E+01   5.19530745E-03   1.78157430E+00   5.75339222E+01   3.49086456E+01   2.55175100E+01   2.66954000E-01   1.76691200E+01 
  3.06617788E+01   6.76375236E+01   1.11945309E+01   4.33893264E-01   1.47111831E+00   4.47004417E+01   9.64686074E+01   5.26123800E+00   2.19540000E-01   6.41837000E-01 
  5.65778522E+00   2.83729589E+01   6.81077988E+01   3.30728269E-03   1.80520123E+00   5.94546214E+01   5.50443258E+01   4.23432000E-01   9.98300000E-03   1.26283000E-01 
  5.77938901E+01   4.85584507E+01   6.62022646E+01   1.05319030E-01   2.06090005E+00   8.70316171E+01   5.82017436E+01   5.61095000E+00   3.69078000E-01   2.86969200E+00 
  3.45853288E+01   1.91445818E+01   1.67503742E+02   1.60126830E-01   6.00869807E-01   1.12866680E+01   4.71520761E+01   9.00068300E+00   1.10370000E-01   1.20960800E+01 
  1.97269329E+00   9.17173816E+00   6.75848537E+01   9.36438602E-03   1.72388892E+00   5.28524638E+01   5.06981093E+01   8.57164000E-01   2.11710000E-02   2.21228000E-01 
  2.05684554E+01   1.00000440E+01   5.69802091E+00   1.02377104E-02   1.93214810E+00   7.14367602E+01   5.87800610E+01   2.14644400E+00   1.30257000E-01   4.82031000E-01 
  4.76028845E+01   4.52968738E-01   8.35113496E+01   1.66560408E-03   1.63173024E+00   4.64106261E+01   3.71541635E+01   1.39825900E+01   8.46245000E-01   1.10758300E+01 
  5.20336159E+01   6.23951029E+01   8.48765136E+01   3.21779728E-03   1.58219711E+00   4.36576964E+01   4.04913590E+01   7.86516000E+00   6.63780000E-02   3.71145400E+00 
  2.97336085E+01   6.72385972E+01   3.12451462E+01   5.59323973E-02   7.97649569E-01   1.52100027E+01   4.33207478E+01   3.79567100E+00   5.00976000E-01   7.53742600E+00 
  5.46793141E+01   2.67169449E+01   9.55767875E+01   1.63346707E-01   2.11786797E+00   9.60151325E+01   6.40153012E+01   1.26969200E+01   3.18324000E-01   3.19970300E+00 
  5.15315722E+01   6.10659882E+00   2.64732459E+01   3.52525723E-01   2.00386602E+00   7.90269838E+01   5.84066775E+01   8.19574500E+00   4.04062000E-01   6.12124300E+00 
  3.98723296E+01   4.85134192E+01   1.62087771E+02   3.03224600E-01   1.65867261E+00   6.37465017E+01   9.13116691E+01   5.63096500E+00   1.35626000E-01   2.01269400E+00 
  3.99485254E+01   3.81116503E+01   1.72748534E+02   1.56747781E-03   1.93031269E+00   7.10260079E+01   2.74357613E+01   2.52407100E+00   1.47373000E-01   3.26745000E-01 
  2.74885489E+01   1.81711048E+01   1.17954056E+02   2.27220671E-03   1.60220647E+00   8.21497029E+01   9.93639684E+01   4.02554700E+00   1.37370000E-01   3.27616100E+00 
  1.03874510E+01   3.57530724E+01   1.63921243E+02   6.76010115E-03   1.59723205E+00   6.98667066E+01   9.73143648E+01   7.58351900E+00   7.86611000E-01   6.34570100E+00 
  6.55039478E+00   2.90755037E+01   1.18160395E+02   8.53721714E-02   1.82372077E+00   6.34547597E+01   7.84584695E+01   6.13720000E-01   1.20010000E-02   6.63671000E-01 
  5.71109878E+01   2.08413023E+01   1.14291527E+02   5.50111026E-03   1.61170683E+00   4.54619287E+01   4.91996754E+01   5.25884000E-01   1.48470000E-02   7.93000000E-02 
  6.52198420E+01   4.76348045E+00   1.60610676E+02   2.74167955E-03   1.03964907E+00   2.02385156E+01   5.72539992E+01   5.35590000E-01   3.41710000E-02   1.94762000E-01 
  6.70115216E+01   5.38897533E+01   1.77559124E+02   1.22070832E-02   1.98036717E+00   7.57851699E+01   2.31757805E+01   1.42855200E+00   3.46090000E-02   3.37245000E-01 
  3.72297069E+01   2.68109653E+01   4.64502924E+01   2.79981219E-01   1.56916804E+00   4.10161822E+01   8.04450035E+01   6.64987300E+00   2.55059000E-01   1.07127300E+00 
  3.03196180E+01   2.41953096E+00   1.74474217E+02   3.73645408E-03   1.33258623E+00   3.08119746E+01   3.75398106E+01   1.69498400E+01   1.28026000E-01   1.77471800E+01 
  3.75055514E+01   3.47091256E+01   3.29971493E+01   2.72159167E-02   8.08622032E-01   1.29160877E+01   7.98012400E+01   2.70851100E+00   7.87090000E-02   3.01390000E-01 
  4.62584406E+01   4.87506749E+01   8.69009800E+01   9.21815769E-03  -2.21845687E-01   1.27973339E+00   5.50703555E+01   3.59788100E+00   1.67884000E-01   3.04655200E+00 
  1.56200321E+01   2.94169442E+01   1.10181436E+02   3.47300019E-03   1.10800510E+00   1.98993346E+01   8.41974210E+01   9.19959400E+00   8.90480000E-02   7.97389600E+00 
  1.68809929E+01   3.78982720E+00   3.60965107E+01   8.50462516E-03   2.00708394E+00   7.92297702E+01   3.91329742E+01   1.45495800E+00   6.27280000E-02   1.14881000E-01 
  1.14822349E+01   3.06424775E+01   3.50040081E+01   1.62165689E-01   2.10034459E+00   9.27082961E+01   5.03318840E+01   3.07368400E+00   9.26840000E-02   3.55108400E+00 
  5.22732982E+01   2.55050747E+01   2.58394966E+01   9.32282038E-03   2.08420773E+00   8.95949890E+01   3.88233668E+01   1.93169300E+00   7.60630000E-02   8.59588000E-01 
  2.36189823E+01   5.38529842E+01   1.58554024E+02   1.26196365E-03   1.51127896E+00   5.44399662E+01   9.89291782E+01   3.38874000E-01   9.52500000E-03   9.80631000E-01 
  4.88911177E+01   3.32725647E+01   9.66823827E+01   1.76560703E-01   1.89203861E+00   7.73438809E+01   8.07772656E+01   7.02428000E-01   2.37950000E-02   1.51942000E-01 
  1.54722895E+01   6.44769299E+00   1.35227732E+02   6.86676221E-02   8.25969848E-01   1.51050138E+01   6.25662569E+01   2.70013600E+00   2.06460000E-01   2.84511100E+00 
  4.70261303E+01   1.66296465E+01   1.32818861E+02   2.48482362E-01   1.59955702E+00   4.37602452E+01   5.76302355E+01   8.95502100E+00   2.20541000E-01   1.08026600E+00 
  2.92138845E+01   1.23821027E+01   9.88199333E+01   2.35919746E-02   1.58913165E+00   5.13759787E+01   9.10479314E+01   1.17384900E+01   1.61305000E-01   6.61501000E-01 
  1.49597217E+01   2.29913238E+01   1.10286253E+02   1.57344479E-03   2.08886588E+00   8.94165280E+01   2.67578647E+01   1.85582800E+01   4.30021000E-01   3.19193800E+00 
  5.94413097E+01   3.97826903E+01   8.75779775E+01   4.58446625E-01   2.09298567E+00   8.95552604E+01   2.03634912E+01   2.33320300E+00   6.40530000E-02   6.59626000E-01 
  2.70030307E+01   6.54730497E+01   1.17701453E+01   2.50173337E-02   1.76207245E+00   9.13463113E+01   9.24094407E+01   1.21722000E+00   1.30203000E-01   2.90779000E+00 
  5.64315543E+01   1.49059625E+01   8.93243654E+01   8.07609513E-03   1.59711350E+00   8.11286057E+01   9.95236532E+01   7.74399000E-01   5.21950000E-02   3.35526000E-01 
  4.43088534E+01   5.46414296E+01   9.44788447E+01   4.12801795E-03   1.82345817E+00   6.08048350E+01   2.06854558E+01   2.21708900E+00   9.71860000E-02   3.35872000E-01 
  2.03779050E+01   5.13868351E+01   1.36279374E+02   6.26068683E-02   1.73654823E+00   5.68622148E+01   8.15002066E+01   1.26792900E+00   1.89270000E-02   6.26017000E-01 
  1.87243676E+01   3.72082403E+01   7.56018412E+01   1.86915671E-03   1.45714162E+00   3.70713206E+01   4.85928860E+01   1.81966400E+00   1.53214000E-01   2.13132200E+00 
  2.81367159E+01   1.55427306E+01   2.34954277E+01   3.01609199E-01   2.05647712E+00   8.62226963E+01   4.64639394E+01   2.11368500E+01   2.08046000E-01   1.56600400E+01 
  2.47488065E+01   4.33250338E+01   1.11987218E+02   4.48359076E-02   9.43898867E-01   1.54442965E+01   9.53903219E+01   3.86363000E-01   1.29280000E-02   2.99950000E-02 
  6.12848349E+01   9.88500160E+00   1.54128167E+01   2.41510002E-03   2.09356078E+00   9.36639509E+01   7.11568086E+01   4.33554300E+00   1.03486000E-01   1.24797100E+00 
  4.39222621E+01   4.76220102E+01   8.23036014E+01   1.44030198E-02   1.73938819E+00   5.09355235E+01   6.97471088E+01   3.49041700E+00   1.37973000E-01   2.91597700E+00 
  1.27325638E+01   6.64154970E+00   1.08263219E+02   2.47998819E-02   1.07893252E+00   2.07165371E+01   6.56568217E+01   1.94300400E+00   6.97900000E-02   2.88074300E+00 
  6.67400110E+01   1.01823507E+00   1.43658669E+01   1.60065562E-01   1.99332504E+00   7.79213254E+01   5.78298630E+01   2.73068700E+00   6.92880000E-02   1.32423200E+00 
  5.39416551E+01   2.48981322E+01   6.26565879E+01   6.85195170E-03   1.67620720E+00   5.52106353E+01   8.53415528E+01   1.51112000E+01   6.24960000E-02   3.07606100E+00 
  3.61406932E+01   6.55929460E+01   4.80180456E+01   3.95873201E-01   1.72624603E+00   8.38656610E+01   9.31111743E+01   2.75735000E+00   1.18230000E-01   1.06954100E+00 
  5.73125590E+01   2.90470476E+01   1.39398462E+02   2.48621979E-01   2.04473303E+00   8.47177274E+01   5.49368620E+01   3.14480300E+01   1.34450200E+00   1.26887900E+01 
  6.46570034E+01   2.16521896E+01   1.31390575E+02   1.83981207E-01   8.15327041E-01   1.55775757E+01   3.40213672E+01   2.27497000E+00   3.56020000E-02   1.49085300E+00 
  5.27096152E+01   1.30870861E+01   1.06309460E+01   7.37141441E-03   4.39084093E-01   8.63349979E+00   4.49279009E+01   2.33827200E+00   8.89200000E-02   1.33202000E-01 
  2.91001400E+01   3.15043876E+01   2.13959581E+01   1.94418188E-01   2.12842012E+00   9.57709744E+01   3.64819255E+01   2.09435800E+00   1.20866000E-01   3.16815000E-01 
  5.67572657E+01   5.01350138E+01   1.16011276E+02   1.79390891E-01   2.07807226E+00   8.79659921E+01   2.76348580E+01   3.58305700E+00   1.01820000E-01   1.05928600E+00 
  5.00038236E+01   3.12427350E+01   1.34666893E+02   1.59169400E-02   1.72318491E+00   8.42273671E+01   9.33335192E+01   3.43380900E+00   2.72467000E-01   3.81919500E+00 
  7.29617135E+00   2.11118165E+01   1.29928428E+02   6.22371016E-02   1.74065515E+00   5.43997600E+01   4.96468004E+01   2.36185000E-01   9.69000000E-03   1.03825000E-01 
  5.62030801E+01   2.86446446E+01   2.07058946E+01   9.69288783E-02   6.19262189E-01   9.41955283E+00   9.02305724E+01   7.11278300E+00   2.98708000E-01   1.83633700E+00 
  3.32775420E+00   1.26603058E+00   1.50882728E+02   4.20476804E-03   1.90865766E+00   6.81595212E+01   7.14550321E+01   5.98106000E+00   6.82020000E-02   2.42237000E+00 
  4.03338730E+01   5.72051143E+01   1.21137990E+02   1.25422432E-01   1.57739178E+00   4.34824033E+01   4.64658737E+01   2.68174900E+00   5.22860000E-02   1.63958000E+00 
  3.80329342E+00   6.12867365E+01   1.47164083E+02   1.12288644E-01   1.36133749E+00   3.30687237E+01   9.46666287E+01   1.78726400E+00   5.25340000E-02   1.68386000E-01 
  6.08959830E+01   4.64478919E+01   1.56115352E+01   1.96608812E-01   1.79831732E+00   5.88642554E+01   3.00949172E+01   4.85379000E-01   2.29580000E-02   1.81566000E-01 
  1.99440327E+01   4.03285787E+01   1.57101218E+02   7.04920744E-03   1.75018370E+00   7.50601449E+01   8.94275059E+01   7.39790000E-01   3.12730000E-02   5.13138000E-01 
  5.39874942E+00   6.33834454E+01   1.62828555E+02   1.45300485E-02   1.87197949E+00   6.52583171E+01   5.98327275E+01   9.58133000E-01   1.02143000E-01   9.95847000E-01 
  2.88937393E+01   6.20221206E+01   4.61119456E+01   3.13532266E-01   1.91705221E+00   8.29624810E+01   8.11556768E+01   5.95545400E+00   2.26678000E-01   2.91674100E+00 
  4.38275992E+01   6.86287702E+01   4.35980095E+01   1.34683636E-03   2.04644460E+00   8.37854019E+01   3.04494628E+01   1.69785500E+01   1.52536000E-01   5.01566100E+00 
  4.58094026E+01   9.93644689E+00   1.90503688E+00   1.70004481E-01   1.18257938E+00   2.19354961E+01   7.41421021E+01   2.09252800E+01   2.72887000E-01   2.40491400E+00 
  1.29330024E+01   3.35643149E+01   1.23243478E+02   1.12945241E-01   2.05264946E+00   8.43605680E+01   2.62052821E+01   4.77040200E+00   8.23280000E-01   1.24763800E+00 
  3.10682280E+01   2.54286397E+01   1.12111565E+01   8.30822679E-02  -5.30900734E-01   1.76437567E-01   8.57392491E+01   9.83910000E-01   1.60410000E-02   9.97320000E-02 
  3.72290340E+01   5.90860198E+01   1.06055986E+01   1.74434239E-03  -4.43275135E-02   2.88062332E+00   5.33279673E+01   2.36299500E+00   7.38900000E-02   1.48869000E-01 
  4.11501078E+01   1.73446080E+01   1.49169830E+01   3.32108857E-01   2.02495904E+00   8.11081633E+01   3.42732383E+01   2.85267900E+00   2.78381000E-01   7.87912900E+00 
  3.53174207E+01   3.16120633E+01   1.63267370E+02   1.15061933E-02   2.06894089E+00   9.72715366E+01   7.59081299E+01   1.34624800E+00   2.74740000E-02   5.54562000E-01 
  2.91714890E+01   2.98176832E+01   1.38023930E+02   2.97521955E-02   1.66565667E+00   8.12016544E+01   9.59625146E+01   2.18694900E+00   1.39330000E-01   2.61568000E-01 
  5.83390814E+01   9.18648450E+00   9.70574201E+00   1.11711528E-03   2.82074340E-02   3.55642758E+00   6.45502874E+01   3.88750300E+00   1.81922000E-01   3.10240500E+00 
  5.10565694E+00   2.42086492E+00   7.17906715E+01   1.42342474E-01  -1.00270665E-02   3.21815112E+00   8.82533449E+01   5.55976000E-01   5.35440000E-02   1.16793800E+00 
  5.73475963E+01   1.68594346E+01   1.15204553E+02   4.02846064E-02   1.87622438E+00   6.64915061E+01   4.41066859E+01   1.48667300E+00   1.83030000E-01   2.60653400E+00 
  6.38836939E+00   1.05235094E+01   1.60703856E+02   4.21805661E-02   1.95816265E+00   7.59266672E+01   7.54941496E+01   4.49187500E+00   1.52770000E-01   1.77882200E+00 
  2.83592553E+01   3.95626436E+01   1.66576857E+02   3.20192494E-01   5.79494268E-01   9.86624204E+00   6.91529129E+01   3.97243000E-01   2.28190000E-02   1.50248000E-01 
  5.36286556E+01   2.85213318E+01   1.25301903E+02   4.50929555E-01   1.93414678E+00   7.17897842E+01   5.69634777E+01   5.97631000E-01   1.06540000E-02   6.95510000E-02 
  3.70814379E+01   7.85268346E+00   9.08010754E+01   3.35275397E-02   1.65302890E+00   6.97413576E+01   9.38084588E+01   2.50166700E+00   1.41043000E-01   5.49566000E-01 
  3.17257161E+01   5.79977480E+01   4.43333503E+01   2.19497405E-01   4.81430203E-01   8.54194867E+00   6.96542490E+01   3.17988800E+00   7.86600000E-02   3.12039300E+00 
  2.02353266E+01   4.00114165E+01   1.46220956E+02   2.30027765E-02   2.14291827E+00   9.86166104E+01   4.58384633E+01   7.97572700E+00   4.19520000E-02   3.03809700E+00 
  4.53323467E+01   1.47848083E+01   1.59203244E+02   3.05451662E-01   1.85723757E+00   6.37979078E+01   5.98892371E+01   2.95477000E-01   5.51380000E-02   2.60966000E-01 
  3.14580539E+01   5.65827525E+01   4.58094726E+01   2.72837745E-02   1.90316330E+00   6.79922499E+01   7.42465203E+01   7.92664500E+00   1.17674000E-01   9.07480000E-01 
  5.78228450E+01   1.31739156E+01   4.01749209E+01   4.59623438E-02   1.66974312E+00   6.76286194E+01   9.20164242E+01   3.62184000E-01   2.08890000E-02   2.24321000E-01 
  2.08748464E+01   6.45896837E+01   9.57790430E+01   7.36704015E-02   1.89150722E+00   6.75850325E+01   3.47119837E+01   1.59549600E+01   2.49348000E-01   1.47708300E+01 
  5.86162471E+01   2.03724494E+01   1.57408095E+02   4.00600197E-03   6.60368005E-01   1.15165637E+01   6.60199660E+01   3.75196100E+00   7.34260000E-02   6.10796000E-01 
  3.56233961E+01   3.47421802E+00   5.14197758E+01   4.07821039E-01   2.02015617E+00   8.09009454E+01   6.15171858E+01   5.77724000E-01   2.54650000E-02   6.40150000E-02 
  1.11146356E+01   4.71891177E+01   1.63945393E+01   1.12001943E-01   1.48908840E+00   3.64159584E+01   6.69105525E+01   1.06424900E+01   2.88390300E+00   1.48831100E+01 
  3.37630028E+01   1.21998701E-01   1.52060776E+02   7.17524067E-03   1.66353131E+00   4.81291340E+01   2.95820389E+01   3.81731800E+00   4.06470000E-02   3.23706000E-01 
  2.91837337E+01   3.01367778E+01   1.43531064E+02   3.22505756E-01   1.77617264E+00   5.69166062E+01   3.02212485E+01   4.19515800E+00   1.23410000E-01   4.13934200E+00 
  4.85735342E+01   1.06426926E+01   1.51773575E+01   3.51594018E-01   1.76474524E+00   8.38820889E+01   9.10115192E+01   9.22563000E-01   1.67090000E-02   4.83099000E-01 
  5.92697392E+01   4.51246146E+01   1.34151240E+02   1.34400158E-03   5.79433228E-01   9.02989389E+00   8.09330811E+01   1.53239000E+01   4.79507000E-01   1.04184600E+00 
  1.86260187E+01   1.80321702E+01   1.30286930E+02   4.08243261E-03   1.10621216E+00   2.30277982E+01   3.72748002E+01   1.17341300E+00   3.92730000E-02   2.69648300E+00 
  6.17828276E+01   4.66645301E+01   1.54686934E+02   1.32690367E-03   1.56998422E+00   4.27537452E+01   2.55361939E+01   1.77633600E+00   2.00477000E-01   5.57746000E-01 
  1.73111557E+01   2.54874685E+01   1.66326444E+01   1.25468431E-02   5.75422692E-01   8.03358198E+00   9.77850651E+01   1.37582600E+01   1.68442000E-01   4.36074900E+00 
  5.26872719E+01   1.43240510E+01   1.08140213E+02   1.44735115E-02   1.57275658E+00   4.11119211E+01   6.57813438E+01   7.43643700E+00   1.57206000E-01   1.37765200E+01 
  9.71848410E+00   3.52111684E+01   6.71244567E+01   4.20037533E-01   1.92141759E+00   6.98724049E+01   2.00448821E+01   1.51670600E+00   4.98890000E-02   2.15389100E+00 
  4.06925001E+01   7.92509490E-01   9.37871863E+00   1.38134886E-02   1.42239490E+00   3.52539440E+01   4.43571752E+01   1.40252900E+00   1.03720000E-02   4.70610000E-02 
  1.73199934E+01   7.95718529E+00   7.89671265E+01   1.51129328E-03   2.03427531E+00   8.33072557E+01   5.22855952E+01   1.57008100E+00   3.89450000E-02   3.57880000E+00 
  2.27344360E+01   2.83381307E+01   1.44267845E+02   4.32749668E-02   1.27961304E+00   2.66296386E+01   7.01962780E+01   1.28046500E+00   9.86710000E-02   2.93060000E-01 
  3.85220093E+01   3.09167857E+01   4.53853987E+00   8.60816472E-02   1.56412070E+00   4.03927019E+01   6.74173253E+01   3.08418500E+00   1.22061000E-01   1.20600000E-01 
  3.53611859E+01   4.13305651E+01   1.19957599E+02   1.11799081E-01   1.64302917E+00   4.70466082E+01   3.61501469E+01   3.88678100E+00   1.65015000E-01   2.15441000E-01 
  3.72341461E+01   4.04130861E+01   2.31189544E+01   8.74966680E-03   1.66723468E+00   9.41339238E+01   9.73975861E+01   6.62851000E+00   1.01222000E-01   2.65563800E+00 
  5.90967009E+01   5.88504338E+01   8.25346066E+01   1.81107969E-03   2.04112090E+00   8.40634015E+01   6.00341405E+01   5.47994900E+00   2.03965000E-01   1.83514300E+00 
  1.86855861E+01   4.66409749E+01   1.70101979E+02   3.94620824E-02   1.15770695E+00   2.47612746E+01   4.53922012E+01   1.35574700E+00   3.26290000E-02   8.75829000E-01 
  1.50263493E+01   5.04744067E+01   4.18052218E+01   2.22303947E-02   1.53673498E+00   4.10122593E+01   3.00863547E+01   3.54467900E+00   1.62270000E-01   1.30644800E+01 
  6.18466427E+01   6.64013765E+01   7.85757629E+00   3.21844046E-03   1.66255452E+00   4.83527766E+01   5.06088432E+01   4.67447900E+00   1.10999000E-01   4.42328000E-01 
  6.85439670E+01   3.35405115E+00   2.06055552E+01   3.38199691E-02   1.52871915E+00   4.07861179E+01   4.45146468E+01   6.44883000E-01   2.92750000E-02   6.36788000E-01 
  9.18914929E+00   2.03255049E+00   1.78885710E+02   1.84988385E-02   1.51740533E+00   4.01608599E+01   4.32348842E+01   1.83686000E-01   2.60510000E-02   3.23628000E-01 
  2.92868917E+01   2.60857568E+01   1.36574235E+01   5.02870218E-03   1.60243652E+00   4.48164775E+01   4.18942828E+01   1.52605600E+00   1.48071000E-01   4.39598000E-01 
  4.99015070E+01   6.20166559E+01   1.18272981E+02   1.91128509E-03   1.88271786E+00   8.52889469E+01   8.38686969E+01   5.47698300E+00   3.04542000E-01   6.89599500E+00 
  5.72293830E+01   3.07223604E+01   4.76552580E+01   1.10040282E-02   1.62824010E+00   4.48259948E+01   6.20597913E+01   4.87745300E+00   1.45808000E-01   2.21050400E+00 
  4.34041397E+01   6.32098525E+01   1.66648557E+02   7.23860603E-03   1.75291565E+00   5.53844800E+01   5.06075121E+01   4.47914900E+00   1.88944000E-01   1.72781000E+00 
  6.22369220E+01   3.67860377E+01   8.30557745E+01   1.49850528E-02   2.11746243E+00   9.49085992E+01   4.63074611E+01   6.34863100E+00   7.98210000E-02   4.46087000E-01 
  6.60700130E+00   5.45229258E+01   7.68216075E+01   2.83966643E-01   2.05492381E+00   8.62139276E+01   5.25785972E+01   3.57181000E-01   4.75070000E-02   2.60355000E-01 
  1.05185005E+01   1.28112670E+01   7.49954653E+01   2.38616806E-03  -1.66111778E-01   1.70850426E+00   4.57666594E+01   1.77291600E+00   1.08479000E-01   1.64984000E-01 
  2.20406319E+01   3.40265347E+01   1.31951591E+02   2.87845121E-02   5.09234101E-01   9.04781494E+00   6.63258839E+01   4.09831800E+00   1.47558000E-01   2.58878400E+00 
  2.18386957E+01   3.51654095E+01   4.52063858E+01   2.40854245E-03   2.12427210E+00   9.76672588E+01   7.01381818E+01   2.02408700E+00   2.08150000E-02   2.07179000E-01 
  3.98606308E+01   4.74924437E+01   2.97543631E+01   1.55516602E-01   1.43529778E+00   3.50839937E+01   5.60846582E+01   6.89747300E+00   4.08003000E-01   3.42873000E-01 
  3.66460325E+01   2.02921002E+01   1.21921894E+02   1.31690232E-02   1.95337837E+00   7.28406331E+01   6.92730012E+01   3.17459100E+01   4.64045000E-01   3.71624300E+01 
  3.81959266E+01   2.75130061E+01   1.78105629E+02   5.85788135E-02   7.27837220E-01   1.13745768E+01   8.17732752E+01   7.76789000E-01   1.92800000E-02   4.49984000E-01 
  5.33517289E+01   3.09120051E+01   1.45275587E+02   2.31446839E-03   1.03420038E-01   4.42810694E+00   5.10654064E+01   4.66446000E+00   1.41483000E-01   3.84457000E-01 
  2.33424556E+01   1.66825243E+01   1.26464011E+02   2.04716767E-01   1.54472139E+00   3.84205274E+01   7.85039655E+01   7.73812900E+00   1.35127000E-01   1.80644700E+00 
  5.44701802E+01   3.64997618E+01   2.27909132E+01   2.17396998E-03   2.42372766E-01   5.83641195E+00   2.79887667E+01   5.19490000E-01   2.33030000E-02   4.72041000E-01 
  1.63811545E+01   6.84585618E+01   7.92810542E+01   2.60996994E-01   2.08430467E+00   8.90231667E+01   3.03540718E+01   4.89940400E+00   2.78607000E-01   3.26331000E-01 
  3.39391602E+01   3.97930939E+01   1.53584890E+02   6.81305890E-02   1.39634153E+00   3.37945038E+01   2.96149490E+01   3.55114800E+00   2.95673000E-01   3.40134000E+00 
  6.27684382E+01   3.61016325E+01   1.14326513E+02   5.56716799E-02   1.30602867E+00   2.96558149E+01   9.97555335E+01   1.77093700E+00   4.54630000E-02   3.04654300E+00 
  7.78629968E+00   2.48992214E+00   1.37631860E+02   1.84281385E-01   2.13813141E+00   9.79338876E+01   4.61801679E+01   6.91557300E+00   1.90121000E-01   6.27390200E+00 
  6.84896711E+01   5.01580236E+01   1.23469599E+02   4.61339838E-03   1.38870291E+00   3.34239429E+01   2.98678871E+01   5.12210300E+00   2.09522000E-01   6.69815200E+00 
  2.82022468E+01   5.63250880E+01   5.95833303E+01   1.30835590E-02   6.72092418E-01   1.26583269E+01   2.25658944E+01   4.39440800E+00   4.40073000E-01   6.91064100E+00 
  3.62787081E+00   1.12630807E+01   3.98563497E+01   1.11213879E-03   9.40196151E-01   1.57059949E+01   7.78844310E+01   6.58155300E+00   2.17197000E-01   3.22607400E+00 
  1.31453070E+01   6.57096750E+01   1.71098945E+02   3.64717215E-01   1.54351699E+00   4.16169610E+01   4.65356138E+01   1.30995600E+00   1.70380000E-02   5.04434000E-01 
  3.00982355E+01   6.14890596E+01   1.75661113E+02   8.09608333E-03   1.30675066E+00   2.81172913E+01   6.61285986E+01   5.72682500E+00   1.89860000E-01   1.53534000E-01 
  4.36218021E+01   3.99835402E+01   1.17133774E+02   1.88448930E-03   1.92620149E+00   7.12031544E+01   4.16273066E+01   2.41706600E+01   4.99533000E-01   6.21339000E-01 
  2.42050229E+01   3.06339448E+01   1.68640051E+02   1.62184886E-02   4.88964087E-01   7.88610994E+00   7.82023788E+01   2.03330300E+00   1.65398000E-01   1.29894000E-01 
  2.98057917E+01   2.83603754E+01   1.15106766E+02   1.00066197E-01   1.56111376E+00   3.83486399E+01   7.57238927E+01   4.36113400E+00   3.45060000E-02   1.34852800E+00 
  7.02455364E+00   1.85667807E+01   8.71529726E+01   1.44333517E-01   2.08871862E+00   8.89471888E+01   2.01968511E+01   2.54407400E+00   1.45391000E-01   5.09359000E-01 
  2.12187810E+01   5.98752038E+01   1.49832385E+02   7.46466255E-03   1.41502103E+00   3.46674705E+01   2.53977066E+01   1.11083100E+01   2.50152000E-01   8.75536300E+00 
  3.16444137E+01   9.72122270E-01   1.63614354E+01   1.14565071E-03   1.15434505E+00   2.44514173E+01   5.19559464E+01   8.93597800E+00   1.08661000E-01   1.48304100E+00 
  6.54285271E+01   1.01473094E+01   8.92836060E+01   4.84906719E-03   2.06674863E+00   8.71512558E+01   3.89636567E+01   1.60104900E+00   1.05850000E-02   3.21007800E+00 
  6.03985071E+01   1.06521499E+01   1.23211975E+02   5.95359449E-03   1.40101330E+00   3.40791380E+01   8.87825675E+01   3.59563900E+00   1.67370000E-01   5.17430000E-01 
  8.25242505E+00   1.67833556E+01   7.10164026E+01   1.79196198E-01   2.14992207E+00   9.98669454E+01   4.84778437E+01   1.30835900E+01   2.44684000E-01   1.12096800E+00 
  3.38589430E+01   5.67123583E+01   1.07982050E+01   1.88276354E-01   1.68818368E+00   6.46535599E+01   8.95307935E+01   7.53321500E+00   4.48160000E-02   2.72172500E+00 
  6.17293116E+01   6.40442661E+01   8.66989586E+01   1.84251735E-03   2.06823404E+00   8.91968448E+01   7.10542671E+01   2.46099900E+00   1.46775000E-01   3.79457000E-01 
  3.21507201E+00   1.56577332E+01   1.11375603E+02   2.71285176E-03  -3.38553855E-01   1.13647619E+00   8.85829868E+01   1.15217700E+01   1.29390000E-01   4.58694600E+00 
  4.64043426E+01   1.28515295E+01   6.68695001E+01   6.60094440E-03   1.66800287E+00   4.76423321E+01   5.86127941E+01   2.17944200E+00   8.17650000E-02   8.03283000E-01 
  4.01118607E+01   1.66848962E+00   3.03499195E+01   5.08654081E-02   2.72802224E-01   6.25636090E+00   4.01577253E+01   1.61681900E+00   4.50670000E-02   8.57855000E-01 
  1.57045985E+01   2.00137019E+00   1.10985272E+02   5.60212051E-02   1.53688128E+00   4.09527867E+01   2.53468196E+01   6.43059200E+00   6.06280000E-02   7.75609000E-01 
  6.68488453E+01   4.26139475E+01   3.90787053E+01   1.94380994E-02   1.70086962E+00   5.04863549E+01   2.98633645E+01   1.16206200E+00   8.35180000E-02   1.75316000E-01 
  1.28249550E+01   2.98384001E+01   4.32030123E+01   5.57873991E-03   1.94747413E+00   7.30808372E+01   3.64583935E+01   2.53376800E+00   3.15400000E-02   3.77685700E+00 
  3.25280260E+01   1.56224261E+01   1.13830940E+02   2.63962288E-01   2.31724031E-01   5.69602154E+00   2.93962500E+01   5.10456500E+00   7.52920000E-02   9.81460000E-01 
