SZA(¦È_0)  VZA(¦È)  RAA(¦¤¦Õ)  ¦Ó_a(865)  angstrom(443/865)  f_v  RH  CHL  CDOM  MIN 
  2.48740988E+01   1.02859250E+01   4.66971651E+01   5.55144333E-02   2.86154493E-01   6.42820348E+00   3.25874735E+01   3.87002100E+00   5.02290000E-02   4.23672000E-01 
  2.56436458E+01   5.69244144E+01   1.27275218E+02   1.55980326E-02   2.04273037E+00   8.03807150E+01   5.68883115E+01   2.00882800E+00   6.35240000E-02   1.26183600E+00 
  3.50965700E+01   6.35383810E+01   6.39669520E+01   1.58338754E-02   1.43760026E+00   3.38627953E+01   6.06539010E+01   5.02471000E+00   3.93531000E-01   1.27567900E+00 
  6.52264777E+01   1.46454853E+01   1.03958749E+02   2.54838154E-03  -1.58686679E-01   1.94262269E+00   7.34133754E+01   1.36577300E+00   5.90290000E-02   2.09242600E+00 
  2.22958921E+01   4.98107387E+01   4.54541603E+00   3.10133235E-01   8.23137391E-01   1.35334541E+01   7.33260726E+01   2.34008500E+00   5.73420000E-02   5.75720000E-01 
  5.61881493E+01   5.52778278E+01   1.06140745E+02   1.77836966E-02   2.02957263E+00   8.91167653E+01   7.76865253E+01   1.04783600E+00   4.64780000E-02   1.30175000E+00 
  6.89613555E+01   4.39783451E+01   8.96917045E+01   6.94700803E-03   8.67145843E-01   1.51474279E+01   7.06323296E+01   4.70937000E-01   1.36140000E-02   2.85720000E-02 
  6.44573351E+01   5.73674942E+01   1.15896299E+02   6.97569060E-03  -1.05356108E-01   2.28238577E+00   2.45691696E+01   1.39533900E+01   5.40716000E-01   9.44238000E-01 
  1.41475725E+01   5.65555799E+01   9.69642937E+01   3.43022508E-02   1.71715749E+00   4.95817204E+01   5.73319738E+01   1.61235000E+00   9.98620000E-02   3.21405300E+00 
  6.31969998E+01   1.96502344E+01   1.47941930E+02   2.70919536E-01   1.48324624E+00   3.58679889E+01   8.36733835E+01   1.29212800E+00   5.08400000E-02   1.18820800E+00 
  3.10270115E+01   2.14794824E+01   3.73399487E+01   1.26091869E-01   1.82434238E+00   5.88586144E+01   5.70281106E+01   1.31153800E+00   1.34054000E-01   7.41485000E-01 
  2.45225553E+01   5.05812981E+00   4.39180561E+01   1.91417769E-03   1.81608950E+00   5.85005172E+01   3.13535124E+01   5.48905900E+00   4.79630000E-02   1.09506900E+00 
  2.80809464E+01   1.20213213E+01   7.38183274E+01   1.19431917E-02   1.83194480E+00   6.00395543E+01   5.34454855E+01   7.43902000E+00   4.63178000E-01   6.12905700E+00 
  3.70657160E+01   6.14449709E+01   5.24152259E+01   1.52988906E-03   1.70773683E+00   4.94727166E+01   2.35347759E+01   2.10557500E+00   1.24648000E-01   4.73853100E+00 
  1.72429599E+01   3.38719438E+01   6.10388908E+01   1.81537505E-01   6.37683715E-01   1.18899690E+01   2.24159797E+01   2.81459300E+01   8.50919000E-01   3.11226800E+00 
  4.43870862E+01   4.98468399E+01   1.41138209E+02   1.12023581E-03   7.66265441E-01   1.43906238E+01   3.24613187E+01   1.54348000E-01   2.13520000E-02   2.17460000E-02 
  4.42607439E+01   4.17683631E+01   3.40740232E-01   1.13108660E-01   5.12702284E-01   7.25076273E+00   9.70958321E+01   2.19586200E+01   8.77488000E-01   1.20729500E+00 
  3.25919744E+01   6.37183020E+01   4.20815186E+01   6.13015201E-02   1.98613855E+00   7.38691018E+01   2.63616261E+01   2.28245600E+00   2.41079000E-01   5.30373000E-01 
  1.37094809E+00   4.60219819E+01   4.48363578E+01   1.67123288E-03   1.51546131E+00   3.90694146E+01   3.31289681E+01   3.25118000E-01   8.02600000E-03   3.95901000E-01 
  2.23885354E+01   5.08832795E+01   9.17762789E+01   7.45208426E-03   1.78774934E+00   7.81226431E+01   9.02017142E+01   2.40107800E+00   1.23808000E-01   5.87914000E-01 
  2.74612941E+01   5.56754223E+01   3.79263456E+01   1.58901320E-01   2.00357431E+00   7.64600721E+01   5.26355736E+01   6.19948000E-01   1.69970000E-02   1.01081000E-01 
  2.85750388E+01   3.85911604E+01   4.90273939E+01   1.28389512E-01   1.23702120E+00   2.65754691E+01   5.46853978E+01   1.91887100E+00   3.45980000E-02   4.06080000E-01 
  6.38846359E+01   1.96969886E+01   1.21664200E+02   3.20088993E-03   1.89148035E+00   9.68412765E+01   8.82048573E+01   6.50104300E+00   6.52278000E-01   3.35785000E-01 
  4.32798120E+01   5.64373418E+01   3.82438527E+01   9.61310700E-03   1.67155410E+00   4.41809410E+01   7.61285064E+01   1.44772600E+00   4.85030000E-02   9.91445000E-01 
  4.04053742E+01   2.10882502E+00   2.19064682E+01   8.36442150E-03   2.07881742E+00   8.83062121E+01   7.33147563E+01   1.51865900E+01   3.75678000E-01   2.48282200E+01 
  1.12510628E+01   6.86798597E+01   1.29046526E+02   6.74411440E-03   2.03122207E+00   7.93615237E+01   5.07998420E+01   4.95897600E+00   1.63926000E-01   3.33308000E-01 
  2.99723809E+01   3.42624879E+01   1.71117043E+02   1.26975350E-03   1.78333407E+00   5.36113634E+01   6.65255687E+01   1.30385200E+00   2.46790000E-02   7.20810000E-02 
  3.67144842E+01   3.24532291E+01   1.28571168E+02   7.75230861E-02   1.59156108E+00   7.23763971E+01   9.92555643E+01   1.21307900E+02   2.89150800E+00   3.90987300E+01 
  6.98649693E+00   4.05566726E+01   4.68281819E+01   6.92733963E-03   4.98815943E-01   7.98287558E+00   8.42211002E+01   2.11856600E+00   1.73485000E-01   8.19085000E-01 
  7.05454218E+00   3.13745120E+01   1.03765914E+02   3.20421965E-02   1.87682436E+00   6.22927658E+01   7.52548388E+01   6.08469700E+00   2.91575000E-01   2.43988000E-01 
  2.51253889E+01   3.76548033E+01   1.32430697E+02   3.05573403E-02   2.05001342E+00   8.11735163E+01   6.13570525E+01   3.19478100E+00   8.60000000E-03   4.97670100E+00 
  6.54413081E+01   2.41291967E+01   1.11192751E+02   3.66683335E-03   1.53634362E-01   4.72897278E+00   3.20924505E+01   2.33002600E+00   8.71590000E-02   2.11661000E-01 
  9.68997650E+00   3.98369597E+01   1.78791357E+02   3.76983337E-01   1.67475552E+00   7.65394960E+01   9.57845850E+01   2.55897300E+00   1.08054000E-01   2.13964200E+00 
  6.94537053E+01   6.25171293E+01   1.36330685E+02   7.16510693E-03   2.13283232E+00   9.32593852E+01   5.71371370E+01   3.97159600E+00   1.52362000E-01   1.24011500E+01 
  4.93274845E+01   3.89276432E+01   1.10050967E+02   2.35674568E-03   6.76016646E-02   3.93817278E+00   6.45817560E+01   4.70785400E+00   9.62870000E-02   3.25544000E-01 
  6.72902892E+01   4.42159086E+01   8.73764129E+01   2.72103194E-02   9.49157900E-02   4.35839494E+00   4.21980568E+01   7.36858600E+00   6.29350000E-02   1.44793000E+00 
  2.65262478E+01   5.99676261E+01   1.41900431E+02   1.31240175E-01   1.89632304E+00   6.54687619E+01   5.78681970E+01   5.17630400E+00   2.52644000E-01   1.64473000E-01 
  2.09915514E+01   6.75945473E+01   1.40287077E+02   1.98106856E-03   1.77600460E+00   6.90118911E+01   8.71662826E+01   2.19754900E+01   1.88986000E-01   2.28068400E+00 
  5.27766797E+01   4.79252846E+01   1.06435385E+02   5.36716106E-03   1.08667464E+00   2.22452212E+01   4.96760005E+01   4.30800000E+00   1.05777000E-01   4.58289000E-01 
  6.86578089E+01   6.84540719E+01   9.10367188E+01   6.27931108E-03   3.89760674E-01   7.85624940E+00   2.00007108E+01   1.20018600E+00   2.80010000E-02   4.10942600E+00 
  5.63300812E+01   2.53641592E+01   1.71380763E+02   2.41471809E-01   1.67256388E+00   7.48688153E+01   9.55110720E+01   4.95863000E+00   1.30880000E-01   8.34413000E-01 
  4.92562088E+01   3.56769777E+00   3.32656705E+00   1.31753156E-03   1.41895204E+00   3.21055912E+01   8.46892829E+01   8.30414400E+00   1.55262000E-01   1.03628000E+01 
  4.68189917E+01   3.09773344E+01   1.60681124E+02   1.61838738E-01   2.01160296E+00   7.67274992E+01   3.47205952E+01   2.02222200E+00   4.61120000E-02   4.28746000E-01 
  3.30672602E+01   3.41922155E+01   7.34324487E+00   1.08369865E-02   1.79643136E+00   5.44407877E+01   6.88122421E+01   2.17640600E+00   2.40854000E-01   6.08887500E+00 
  2.98431557E+01   3.02301095E+01   1.18427922E+02   3.21429511E-02   1.53526443E+00   3.81537088E+01   8.17525476E+01   8.94208400E+00   9.61010000E-02   1.54550900E+00 
  8.58063379E+00   2.32654151E+00   1.05676664E+02   9.30437713E-03   9.38346009E-01   1.83148060E+01   4.96792690E+01   2.77647400E+00   1.10760000E-02   6.02643000E-01 
  2.82866375E+01   6.01304634E+01   1.57144189E+02   1.65619434E-03   1.50344713E+00   3.85187715E+01   3.79110569E+01   5.82483000E-01   2.25770000E-02   6.20795000E-01 
  1.86638115E+01   5.45142230E+01   1.03668870E+00   1.54696695E-01   9.49698778E-01   1.57003284E+01   7.86604535E+01   2.01515900E+00   7.38100000E-02   2.66519000E-01 
  1.90455326E+01   5.08726353E+01   6.30882409E+01   6.23538053E-03   2.06922140E+00   8.33309239E+01   3.54177825E+01   1.05776200E+01   5.65255000E-01   1.86774200E+01 
  3.15531034E+01   3.72912436E+01   1.40060048E+02   3.92494012E-03   1.25896344E+00   2.69732649E+01   5.77073638E+01   4.74353700E+00   5.01586000E-01   5.76195500E+00 
  3.08510495E+00   6.70388510E+01   5.76406559E+01   1.95074905E-02   1.38825988E+00   3.56006317E+01   9.79644277E+01   1.83811800E+00   1.11365000E-01   8.63689000E-01 
  2.36538805E+01   2.76404832E+01   7.09571593E+01   5.50517726E-02   1.98061998E+00   8.98049062E+01   8.08978428E+01   7.66241500E+00   1.90474000E-01   8.85255100E+00 
  7.46983528E+00   5.50377146E+01   1.04033063E+02   2.36346755E-01   1.95840503E+00   7.09934056E+01   2.09861833E+01   3.68948700E+00   1.48651000E-01   2.13794000E+00 
  8.95387004E+00   4.71822344E+01   4.45927266E+01   3.46040302E-01   2.09632798E+00   8.75638801E+01   4.44230257E+01   3.58889000E+00   2.23232000E-01   1.49058800E+00 
  2.81399449E+01   3.30881297E+01   1.62721876E+02   1.01478020E-01   6.31068768E-01   1.18059017E+01   4.07241303E+01   6.46995400E+00   1.96817000E-01   2.63806200E+00 
  4.67295335E+01   4.04098178E+01   1.07981964E+01   3.86971701E-01   1.45585825E+00   3.62696095E+01   5.00305533E+01   1.55556600E+01   4.38209000E-01   1.37700800E+00 
  3.98286946E+01   3.78303880E+01   9.99370209E+01   1.71606354E-01   1.62052198E+00   4.47201963E+01   3.54911677E+01   4.64809300E+00   2.98716000E-01   7.17112200E+00 
  4.59100004E+01   1.23273944E+01   1.15776176E+01   4.98657420E-03   1.59813795E+00   7.27448040E+01   9.89802488E+01   1.78565200E+00   2.69921000E-01   5.75183000E-01 
  5.47582268E+01   1.04555224E+01   1.63752081E+02   5.87119384E-02   1.58936886E+00   4.20906548E+01   8.21462218E+01   2.93591600E+00   1.90333000E-01   2.50366100E+00 
  6.46197571E+01   7.42820532E+00   2.22107426E+01   4.19743224E-02   1.87727599E+00   6.42972785E+01   4.25416355E+01   2.56741900E+01   2.87607000E-01   2.53327700E+01 
  4.33806824E+01   1.85777882E+01   4.49749106E+01   8.96587417E-02   1.66604280E+00   4.62996924E+01   5.92854893E+01   3.96319000E-01   4.13910000E-02   3.65053000E-01 
  7.45334996E+00   1.27878608E+01   1.09789824E+01   2.98919800E-02   1.66784084E+00   5.38067370E+01   8.78750412E+01   2.61277200E+00   5.48550000E-02   4.50796000E-01 
  5.97128951E+01   6.52414618E+01   1.79272775E+02   1.25376430E-02   1.94250561E+00   7.06296988E+01   4.93531507E+01   2.93319700E+00   3.76371000E-01   4.29862500E+00 
  4.80079742E+00   2.41117137E+01   1.21773581E+02   4.59395533E-02   1.68179888E+00   4.84473999E+01   4.97979259E+01   1.79283100E+00   1.80295000E-01   1.66910000E-01 
  6.30047585E+01   1.46684798E+00   8.23837406E+01   1.67601278E-01   1.53544482E+00   4.02790437E+01   4.49123636E+01   2.40907400E+00   7.96860000E-02   6.25491000E-01 
  4.82760401E+01   4.87222645E+01   4.88063028E+01   4.67333310E-01   2.10649746E+00   8.74486725E+01   2.20037217E+01   1.22997300E+01   1.57480000E-01   3.03019300E+00 
  3.91375312E+01   9.25351182E+00   1.64764473E+02   1.87592081E-01   1.30838505E+00   2.93390806E+01   3.16113096E+01   8.43148200E+00   2.60890000E-01   1.72932800E+00 
  1.81645780E+01   9.15453289E+00   8.77929302E+01   1.12323402E-03   2.14743310E+00   9.45125933E+01   4.24185628E+01   6.94873700E+00   1.87384000E-01   4.70194200E+00 
  5.60524516E+01   1.60816979E+00   2.75802761E+01   8.46745968E-02   1.19533334E+00   2.54516532E+01   2.35024977E+01   3.20419600E+00   6.02050000E-02   4.47519900E+00 
  1.90017927E+01   3.61770591E+01   1.31444027E+01   3.98822108E-02   2.03921523E+00   8.01454383E+01   5.24069741E+01   3.80154000E-01   6.20580000E-02   4.35564000E-01 
  7.39363993E+00   6.24737657E+01   4.20149877E+01   1.44720289E-03   1.58205933E+00   6.06822821E+01   9.70740237E+01   3.98634700E+00   4.17448000E-01   1.58876200E+00 
  1.30037214E+01   3.50534121E+01   7.64546718E+01   2.68185089E-02   1.64362467E+00   6.06048386E+01   9.30318103E+01   7.10324000E+00   5.74410000E-02   7.48080000E-01 
  4.81784900E+00   2.12729826E+01   7.98194710E+01   1.70098467E-01   2.10936533E+00   8.85195311E+01   3.22394240E+01   1.64398500E+00   8.93510000E-02   1.47741000E+00 
  1.10464515E+01   5.70716156E+01   1.98333736E+01   3.55485367E-03   4.16065096E-01   7.09100847E+00   7.40432181E+01   9.59204000E-01   2.55840000E-02   4.54920000E-02 
  4.68331098E+01   5.45271608E+01   1.63942424E+02   1.36727611E-02   1.36614903E+00   3.08559398E+01   9.13448099E+01   4.25880800E+00   1.22831000E-01   9.13906000E-01 
  6.77210144E+01   5.45734472E+01   1.25910750E+02   3.92199578E-01   1.82668508E+00   5.98990670E+01   4.60230553E+01   1.11439600E+01   4.73567000E-01   6.14720300E+00 
  1.25565537E+01   8.52511240E+00   7.80616056E+01   5.56518640E-02   2.17353806E+00   9.92928356E+01   5.62043448E+01   1.63185800E+01   5.46063000E-01   3.85305400E+01 
  5.52583293E+00   4.41865089E+01   6.43760566E+01   1.19118323E-01   2.47205834E-01   5.92720490E+00   4.88267884E+01   2.45094200E+00   6.19700000E-02   3.85677300E+00 
  6.02505219E+01   3.06672503E+01   5.00981084E+01   4.60075288E-03   2.08800531E+00   8.67792406E+01   5.28761374E+01   7.52984200E+00   2.15570000E-01   2.13547200E+00 
  5.29497244E+01   2.91178677E+01   4.85605557E+01   8.26440735E-03   2.09239349E+00   8.56576503E+01   2.35453753E+01   3.76028800E+00   2.63575000E-01   2.24304600E+00 
  1.25996567E+01   2.60237947E+01   8.81690203E+01   2.23354184E-03   1.72806751E+00   5.14542594E+01   4.37118391E+01   1.66795400E+00   4.91510000E-02   7.00345000E-01 
  2.77979148E+01   4.02292399E+01   5.46120683E+00   3.56089306E-03   7.09255275E-01   1.02270079E+01   9.33174756E+01   3.57782900E+00   3.33947000E-01   8.48622400E+00 
  6.40612841E+01   6.31593923E+01   1.56718679E+02   3.42881572E-02   2.05248663E+00   8.10240533E+01   3.37977232E+01   3.10233000E-01   2.48350000E-02   8.66750000E-02 
  4.97740800E+01   1.21424994E+01   8.55668352E+01   1.68901051E-02   7.58318690E-01   1.42878234E+01   5.19252722E+01   7.83562000E-01   8.61600000E-02   2.17485000E-01 
  3.32719931E+01   3.62990072E+01   1.85448174E+01   4.80630198E-02   9.64726548E-01   1.89465618E+01   4.99431152E+01   1.67521500E+00   3.01360000E-02   3.01792000E-01 
  1.12847196E+01   6.40471232E+01   5.67028308E+01   1.53683641E-02   2.06866054E+00   8.41834091E+01   7.07528872E+01   1.18449600E+00   2.17440000E-02   5.79499000E+00 
  1.38879449E+01   6.43904453E+01   1.29760232E+02   1.18308537E-02   2.00951136E+00   7.60459439E+01   2.39708633E+01   1.98517900E+00   1.36499000E-01   5.90573400E+00 
  3.96417724E+01   1.07688925E+00   1.61210706E+02   1.65170819E-02   1.49393780E+00   4.52950908E+01   9.66862178E+01   1.08501800E+00   4.39450000E-02   6.27168700E+00 
  1.31772918E+01   1.39976572E+01   9.04485959E+01   3.84503604E-03   1.95416034E+00   7.16876168E+01   5.10719848E+01   2.60255900E+00   4.36353000E-01   1.05644400E+00 
  2.85410918E+00   2.68348163E+01   8.22350174E+01   1.59027155E-03   1.91444411E+00   9.35632816E+01   8.60480884E+01   2.46415300E+01   4.14517000E-01   8.53331900E+00 
  2.59970360E+01   5.46201682E+01   3.35096833E+01   1.50470442E-02   2.15427150E+00   9.42555399E+01   2.56453347E+01   2.48486500E+01   1.28441000E-01   8.63252000E-01 
  2.25595698E+00   1.67728307E+01   1.08980313E+02   1.20090525E-02   1.98819118E+00   7.44853738E+01   5.89755621E+01   7.91783300E+00   1.44685000E-01   7.12072700E+00 
  3.03257939E+01   2.48258956E+01   1.04555942E+02   3.79359966E-03   1.64644146E+00   9.29961950E+01   9.91118534E+01   3.99751200E+01   1.27012900E+00   2.56490000E+00 
  5.11331734E+01   3.40115380E+01   1.25059590E+01   3.46591862E-01   1.89106221E+00   6.54749602E+01   4.03831539E+01   1.72024300E+00   4.28620000E-02   1.20194900E+00 
  4.74092308E+01   1.12853734E+01   6.65404746E+01   2.93943744E-02   2.16996052E+00   9.73749339E+01   3.78840930E+01   1.38692600E+01   3.22577000E-01   1.50011000E+00 
  6.38020260E+01   4.70267909E+01   2.19614737E+01   3.37367709E-03   1.70322773E+00   4.69065655E+01   7.05437992E+01   8.60272100E+00   4.53613000E-01   4.54757000E+01 
  4.56039292E+01   1.41745917E+01   1.01478142E+02   5.72334328E-03   1.49718718E+00   3.82755140E+01   4.34872485E+01   8.24651700E+00   8.36600000E-02   1.38884600E+01 
  1.78853923E+01   2.38042124E+01   1.26788705E+02   4.55611867E-03   1.60319256E+00   5.59803582E+01   9.40653010E+01   5.09218000E-01   1.76920000E-02   1.27202000E-01 
  3.03739781E+01   3.54568972E+01   1.56884528E-01   1.33745079E-03   1.78600393E+00   5.31064749E+01   7.05440000E+01   1.25098300E+01   2.66441000E-01   1.00188400E+01 
  2.90808375E+01   3.68106253E+01   1.22246779E+02   2.95743818E-01   1.80015700E+00   5.67948722E+01   5.62651133E+01   5.24870300E+00   2.33137000E-01   6.98796800E+00 
  7.13046911E+00   1.62981535E+01   1.43085660E+02   2.82715820E-02   1.76166006E+00   5.12570277E+01   6.85149120E+01   1.89256800E+00   8.73360000E-02   6.27945000E-01 
  4.27579839E+00   1.97819006E+01   5.69435517E+01   4.07797450E-03   1.66604580E+00   4.71848721E+01   3.00754103E+01   3.07415800E+00   8.10020000E-02   2.92505000E+00 
  6.63452871E+01   5.80622594E+01   2.73789160E+01   1.68569725E-02   2.07941840E+00   8.53911985E+01   6.37389431E+01   1.50762700E+01   1.25429000E-01   4.62835500E+00 
  5.14136720E+01   4.16292374E+01   1.02613280E+02   2.91692576E-03   1.11494014E+00   2.30811492E+01   4.84786002E+01   3.26312000E+01   4.13632000E-01   8.51692600E+00 
  2.24713408E+01   1.59529285E+01   1.58273172E+02   1.18907932E-01   1.92908411E+00   6.92202925E+01   5.17601844E+01   8.68851100E+00   5.31931000E-01   4.29736000E-01 
  2.05246014E+01   4.49038109E+01   1.26668551E+02   1.33544571E-03   1.53251235E+00   4.00866088E+01   4.22788756E+01   1.30918700E+01   6.14361000E-01   2.00595900E+01 
  5.58857889E+01   2.48883107E+00   9.18536627E+01   1.12942557E-01   9.94042142E-01   1.88179674E+01   5.95560236E+01   8.34376000E-01   7.71480000E-02   4.75022000E-01 
  2.22402899E+01   5.23713303E+01   1.69862075E+02   7.35721895E-03   1.06115477E+00   2.05864448E+01   5.77394871E+01   1.70103600E+00   2.85420000E-02   2.74918000E-01 
  1.31504787E+01   1.56311453E+01   8.49144523E+01   3.32692993E-01   1.80946911E+00   5.56218582E+01   7.61430509E+01   8.51132800E+00   4.44738000E-01   1.54172600E+00 
  1.16928752E+01   1.00885234E+01   4.63780030E+01   2.98131671E-03   1.79329256E+00   5.66849056E+01   7.85353444E+01   1.69009100E+00   2.70972000E-01   7.18710000E-02 
  4.53603538E+01   1.97964131E+00   8.94607288E+01   1.31542440E-01   1.25437695E+00   2.69895342E+01   5.54732189E+01   2.19267000E-01   1.58550000E-02   8.41670000E-02 
  2.09357239E+01   6.02012103E+01   1.07080599E+01   6.11760067E-02   1.62141126E+00   4.06938661E+01   7.46197884E+01   3.90813000E+01   5.95744000E-01   1.15001000E+01 
  1.71766051E+01   3.68193293E+01   1.62545851E+02   3.61979682E-01   1.32726432E+00   2.84397789E+01   6.48961216E+01   3.17080000E-01   1.82410000E-02   6.24967000E-01 
  2.17196393E+01   5.22598752E+01   5.11511489E+01   1.94342135E-02   1.00572856E+00   1.96847452E+01   5.14225279E+01   2.60637800E+00   3.77390000E-02   5.35265000E-01 
  1.94967359E+01   4.54650707E+01   1.16255041E+02   4.81562165E-03   1.32745891E+00   2.99197044E+01   2.71543047E+01   1.54207600E+00   1.66900000E-02   2.34895000E-01 
  6.92699740E+01   2.73890629E+01   1.43734915E+02   2.17742721E-02   8.82228993E-01   1.69510256E+01   3.36580904E+01   9.92234000E-01   1.57870000E-02   4.13928000E-01 
  3.70156229E+01   6.67915763E+01   1.15832217E+02   1.13513339E-03   1.17937778E+00   2.22550231E+01   7.21149338E+01   1.12770200E+01   7.24569000E-01   4.34500800E+00 
  1.97193798E+01   6.38022734E+01   4.59965550E+01   1.91970977E-02   1.74754080E+00   5.24659346E+01   2.22830349E+01   8.53646100E+00   6.36032000E-01   1.84979200E+00 
  6.84064313E+01   5.37624269E+01   3.97161732E+01   4.06907709E-02   7.12994151E-01   1.10037890E+01   8.58382480E+01   8.13714000E+00   2.02656000E-01   3.89194000E+01 
  2.56889024E+01   3.53615534E+01   5.61449046E+01   1.22566980E-01   6.23133638E-01   1.13242819E+01   5.56526501E+01   3.26643100E+00   1.90012000E-01   1.08876000E+01 
  6.49623771E+01   5.93871641E+01   1.97374653E+01   2.93140339E-01   1.98329877E+00   7.35054596E+01   2.42476303E+01   5.35232100E+00   5.81524000E-01   4.20369700E+00 
  1.03979651E+01   3.53755773E+01   1.72003275E+02   1.61019585E-02   1.85559124E+00   6.69000518E+01   7.99916731E+01   2.63938300E+00   5.49520000E-02   1.50479900E+00 
  6.57060320E+01   5.98986316E+01   7.20051178E+01   8.40386230E-03   1.70960979E+00   4.98573217E+01   3.81467857E+01   1.49427600E+01   2.66425000E-01   4.22055900E+00 
  1.46974225E+01   6.71179491E+01   8.04940333E+01   4.99626971E-03   1.81316727E+00   5.87966037E+01   4.84995151E+01   5.57152200E+00   1.60361000E-01   2.04755000E+00 
  6.13035305E+01   2.06705088E+01   6.84920177E+01   4.03804744E-02   1.44629109E+00   3.49085397E+01   5.59790836E+01   5.92298300E+00   2.36227000E-01   2.27301000E-01 
  3.13097647E+00   6.92641275E+01   6.83476104E+01   2.37922933E-02   1.20917648E+00   2.36481552E+01   9.83685353E+01   1.00927000E-01   2.62600000E-03   6.02490000E-02 
  5.34404502E+01   2.88030479E-01   1.14824876E+02   3.62076835E-01   1.97980370E+00   7.37331483E+01   5.75181251E+01   4.29627000E-01   1.36280000E-02   4.00740000E-02 
  2.28235127E+01   3.72816142E+01   1.06530373E+02   7.66562752E-02   2.10912149E+00   8.93384570E+01   4.47506628E+01   5.30114500E+00   1.16686000E-01   3.76888000E+00 
  3.04594437E+01   4.74632554E+01   1.21476052E+02   3.31174488E-01   1.57151814E+00   4.19364662E+01   2.80780067E+01   2.22377100E+01   4.26828000E-01   8.66350700E+00 
  5.33447294E+01   4.23782089E+01   4.45577521E+01   1.10932012E-02   1.66587767E+00   7.24173006E+01   9.52706562E+01   1.18567100E+01   7.84920000E-02   1.02137100E+01 
  1.70577245E+01   5.24835042E+01   3.54927578E+01   1.60372149E-03   1.67490038E+00   4.38540214E+01   7.50315527E+01   6.69808500E+00   1.89305000E-01   3.82818000E-01 
  5.13395707E+01   5.90147445E+00   1.26574494E+02   1.02333687E-03   1.76168247E+00   8.47312618E+01   9.28972211E+01   6.73172800E+00   2.12697000E-01   3.43989000E-01 
  4.01460051E+01   2.59352583E+01   1.72829004E+01   3.14312835E-03   1.90266794E+00   6.62211738E+01   3.18164644E+01   8.24815300E+00   1.99170000E-01   9.72397000E-01 
  2.33828428E+01   1.74695788E+01   1.71053285E+02   1.69461040E-01   1.51205701E+00   3.66506692E+01   6.76407488E+01   2.52799200E+00   4.19310000E-02   6.20133200E+00 
  6.69337281E+01   6.60702209E+01   1.25432905E+02   5.08284619E-03   2.23372781E-01   5.61410420E+00   4.99447645E+01   5.23489300E+00   1.61884000E-01   3.48273900E+00 
  3.23886062E+01   3.79176977E+00   6.08705785E+01   2.19369271E-03   1.93682898E+00   7.45137652E+01   7.81788302E+01   5.91714800E+00   5.56962000E-01   3.12280000E-01 
  6.46389453E+01   3.95867508E+01   1.84663987E+01   8.62506448E-03   1.86455932E+00   6.30898760E+01   4.08892536E+01   7.54344300E+00   1.98656000E-01   3.23788300E+00 
  3.41186884E+01   2.99076071E+01   1.35226680E+02   1.72380574E-02   1.33726752E+00   2.75436797E+01   8.28835212E+01   1.23194700E+00   1.56299000E-01   3.17359000E-01 
  8.80649814E+00   2.84609971E+01   1.40938905E+02   1.75468581E-02   2.16717939E+00   9.75971796E+01   4.60708754E+01   1.12812600E+00   8.97100000E-03   2.09062000E-01 
  5.20602625E+01   4.80692669E+01   1.41899472E+02   3.85861952E-03   1.71353930E+00   4.80396999E+01   7.81399346E+01   2.94666000E+00   1.51810000E-02   1.91952200E+00 
  6.99727579E+01   5.06417608E+01   1.39393957E+02   2.64243775E-02   2.08903385E+00   8.68953297E+01   5.62065718E+01   2.18240400E+01   7.22659000E-01   6.82865000E+01 
  8.44721770E+00   5.45576249E+01   8.77246619E+01   8.24813758E-02   1.59350072E+00   4.59058141E+01   8.74007737E+01   9.17612800E+00   1.66564000E-01   7.36794200E+00 
  8.12431525E+00   5.45940256E+01   9.84592991E+01   1.05989057E-02   1.51320640E+00   3.89143143E+01   3.03531914E+01   1.45251100E+00   2.68710000E-02   3.88018600E+00 
  3.88036743E+01   1.25271228E+01   7.95594455E+01   6.10106988E-03   2.06475887E+00   8.57107998E+01   7.32109807E+01   1.16656300E+00   3.41880000E-02   1.78985000E-01 
  4.92896739E+01   3.00873519E+01   1.11856701E+02   4.05924429E-02   1.75616272E+00   9.06887431E+01   9.40114048E+01   3.89726600E+00   3.01380000E-02   2.67012100E+00 
  3.65477426E+01   3.27768096E+01   1.22112471E+01   1.38424657E-01   1.62228282E+00   9.08327346E+01   9.99680648E+01   8.98717000E-01   3.40040000E-02   9.26200000E-02 
  3.63920447E+01   5.07740501E+01   1.05953737E+02   1.61066578E-02   1.27148881E+00   2.49257275E+01   8.18508801E+01   9.22497000E+00   2.02327000E-01   6.46259000E-01 
  8.70571006E+00   4.88932672E+01   1.24074278E+02   2.57560846E-02   1.53109678E+00   3.98677822E+01   3.23088325E+01   2.38892300E+00   1.13849000E-01   1.06081200E+00 
  5.59186859E+01   2.19077483E+01   9.94805900E+01   4.11271724E-02   1.51600882E+00   4.27745003E+01   9.16216085E+01   1.03580700E+01   4.00993000E-01   2.27314500E+00 
  6.50240033E+00   8.33329354E+00   8.24128644E+01   1.82430932E-01   6.86783810E-01   1.28978645E+01   3.39496363E+01   8.56287000E-01   3.33270000E-02   6.98839000E-01 
  1.92670348E+01   4.35417539E+01   6.26803748E+01   7.11003921E-02   1.86911084E+00   6.29446705E+01   2.50676076E+01   5.88955200E+00   1.95259000E-01   9.62560200E+00 
