SZA(¦È_0)  VZA(¦È)  RAA(¦¤¦Õ)  ¦Ó_a(865)  angstrom(443/865)  f_v  RH  CHL  CDOM  MIN 
  5.81056465E+01   1.13405024E+01   2.94293917E+01   9.10549712E-03   1.46166640E+00   2.98552271E+01   3.78392015E+01   2.26051000E+01   5.69167000E-01   5.85945100E+00 
  6.05452990E+01   1.59465213E+01   3.03004855E+01   4.39551076E-01   7.37591081E-01   1.09069728E+01   3.12874455E+01   1.31008500E+00   7.56660000E-02   2.73106000E-01 
  3.14352426E+01   5.92837386E+01   1.02290018E+02   8.82325705E-02   1.04187812E+00   1.72458121E+01   3.81143606E+01   4.81885100E+00   2.09920000E-01   4.92648000E-01 
  4.86879693E+01   2.65228753E+01   1.33541951E+02   3.29219027E-03   1.21946010E+00   2.18495148E+01   3.04130526E+01   4.13141400E+00   1.39453000E-01   8.17699100E+00 
  1.38484403E+01   1.87300883E+01   1.08320718E+02   1.03285899E-03   1.28814503E+00   1.96530271E+01   7.41346469E+01   3.86290700E+00   3.48860000E-02   7.80171300E+00 
  5.53632573E+01   3.62668636E+01   1.43177269E+02   7.13477282E-03   1.79558485E+00   4.64671296E+01   4.41582278E+01   7.64154000E-01   3.59990000E-02   8.68253000E-01 
  6.49123615E+01   5.40129800E+00   3.45855453E+01   1.98229204E-01   2.34129891E+00   9.90578096E+01   2.99635152E+01   2.33896100E+01   3.16372000E-01   1.50008700E+00 
  3.84216358E+01   6.45398475E+01   3.19288852E+01   4.97096225E-02   1.77561178E+00   4.53069780E+01   3.75121866E+01   4.15078300E+00   9.88920000E-02   1.41396500E+00 
  4.68878962E+00   3.32003024E+01   1.20399311E+02   5.54173067E-02   2.42818348E-02   1.68423480E+00   4.14298375E+01   1.57903100E+00   1.72587000E-01   2.07390100E+00 
  4.13996937E+01   5.14893801E+01   1.60014385E+02   3.77427541E-02   2.23810802E+00   8.60499561E+01   6.15081489E+01   3.02936300E+00   2.41447000E-01   5.57510000E-01 
  2.66414778E+01   4.84550842E+01   8.41667262E+01   1.90167669E-02   1.89955407E+00   7.33650041E+01   8.91443102E+01   4.36960000E-01   1.56180000E-02   9.88781000E-01 
  5.44160782E+01   4.57875538E+01   1.13359309E+02   4.29778905E-02   1.59776875E+00   4.57915560E+01   9.90065403E+01   4.28503400E+01   1.46457200E+00   2.75052200E+00 
  4.74468229E+01   2.80683085E+01   1.17448961E+02   5.09881179E-03   1.55886523E+00   3.19885912E+01   8.55543074E+01   1.96502400E+00   2.86290000E-02   1.57139000E-01 
  6.73619334E+00   3.82128751E+01   1.76514049E+02   1.06779712E-01   1.06168391E-01   2.27696778E+00   5.91724305E+01   2.00363200E+00   2.84023000E-01   8.26194000E-01 
  2.71027672E+01   8.92549286E-01   8.64532026E+01   5.56252392E-03   2.29273401E+00   9.22943635E+01   2.85939544E+01   5.46870100E+00   4.32822000E-01   8.54462000E-01 
  2.27282764E+01   1.22021936E+01   8.94357800E+01   8.83464029E-03   1.49255456E+00   3.11801423E+01   3.23670088E+01   2.78518200E+00   1.86196000E-01   6.99108000E-01 
  4.00128814E+01   1.97812994E+01   1.71391680E+02   2.15500290E-03   5.65483088E-01   7.67956580E+00   5.78131081E+01   1.24830100E+00   1.63590000E-02   1.85063000E-01 
  6.05745699E+01   4.73666008E+01   1.16843120E+02   2.89729067E-01   2.09760932E+00   7.01929600E+01   5.84569397E+01   2.94418500E+00   7.15230000E-02   6.42602500E+00 
  3.59461502E+01   5.56852828E+01   1.04894851E+02   2.38203928E-02   2.14144407E+00   7.39663814E+01   6.88746835E+01   3.99580000E-01   2.48070000E-02   4.19600000E-02 
  3.84493530E+01   1.32889382E+01   4.39218167E+01   7.05856233E-02   1.02096217E+00   1.67594150E+01   2.52746345E+01   8.70040700E+00   5.01963000E-01   3.22398300E+00 
  2.40057176E+01   6.10213668E+01   6.46811611E+01   1.40459121E-03   2.21334723E+00   8.25094932E+01   6.13469810E+01   1.91795100E+00   1.25190000E-01   6.58114000E-01 
  1.10482387E+01   4.06601359E+01   1.44038432E+02   5.09630062E-03   5.91058181E-01   8.49207088E+00   4.38548293E+01   1.74867000E+01   1.38817000E-01   2.49167400E+01 
  5.77635305E+01   4.90437495E+01   1.04533811E+02   1.47166296E-01   1.93835722E+00   5.42310721E+01   6.62936167E+01   7.04042200E+00   1.39057000E-01   8.47490000E-01 
  3.05874905E+01   1.72666144E+01   1.32063234E+02   3.26616294E-03   2.09355680E+00   9.55315841E+01   8.38219053E+01   1.60840300E+00   4.02390000E-02   2.00696000E-01 
  6.73745107E+01   2.78280807E+01   1.50086075E+02   9.58310290E-03   1.37108124E+00   2.39703402E+01   9.89650177E+01   8.44173000E-01   4.04790000E-02   5.74054000E-01 
  5.30844459E+01   7.73500042E-01   1.73663889E+02   6.98589476E-03   2.01510997E+00   6.28476094E+01   5.41050076E+01   1.71943700E+01   5.60960000E-01   3.24292200E+00 
  1.98646372E+01   5.96681769E+01   9.28153503E+01   2.74442252E-01   2.19350252E+00   9.98283180E+01   7.96120645E+01   2.91159700E+00   1.72236000E-01   3.00857500E+00 
  1.33865803E+01   1.32039230E+01   9.91119883E+01   2.07277570E-01   1.96004297E+00   6.09043957E+01   7.96851412E+01   5.98158700E+00   3.57279000E-01   4.32281000E+00 
  5.16871412E+01   5.42102694E+01   1.53560441E+02   5.89453022E-03   2.12427848E+00   7.28185990E+01   5.84550928E+01   2.22966500E+00   4.47750000E-02   9.06719000E-01 
  2.15182298E+01   6.90561841E+01   6.03498711E+01   2.85038862E-02   1.33564547E+00   2.20784984E+01   9.54244181E+01   3.31759400E+00   5.11561000E-01   7.60974000E-01 
  6.86951295E+01   1.01857321E+01   9.81725416E+01   5.76070823E-03   3.24810186E-01   4.84978164E+00   4.65655759E+01   2.82095400E+01   1.13138500E+00   2.34771000E+01 
  3.66167114E+01   6.64598701E+01   6.28736740E+01   3.85834338E-02   9.76261857E-01   1.21086629E+01   7.82874974E+01   4.06031700E+00   1.11361000E-01   1.03860700E+00 
  6.54398855E+01   5.29595304E+00   6.82129691E+01   9.11275032E-02   2.28395832E+00   9.28737321E+01   6.31118113E+01   2.09312400E+00   4.24740000E-02   8.95878000E-01 
  6.80517602E+01   6.25509247E+01   1.08689656E+02   1.15288227E-03   2.23294427E+00   8.46358708E+01   3.58597815E+01   1.04494300E+00   3.72710000E-02   4.24977000E-01 
  5.74884346E+01   2.66168542E+01   1.75251929E+02   6.53037404E-02   2.11066404E+00   8.13400557E+01   7.94257444E+01   3.76081000E-01   1.48120000E-02   6.68210000E-02 
  6.56403564E+01   6.96400961E+01   3.62845534E+01   1.06306574E-01   2.31632187E+00   9.81791571E+01   6.66024754E+01   7.44929800E+00   1.21834000E-01   8.11433400E+00 
  4.59912119E+01   8.17544806E+00   3.21348324E+01   1.51953396E-01   2.34051741E+00   9.87866665E+01   2.66915473E+01   3.41581300E+01   2.17141000E-01   8.40621000E-01 
  3.92150824E+01   6.07525953E-02   1.16085226E+01   1.08687911E-03   2.15056743E+00   9.39457711E+01   8.04895401E+01   3.08554000E+00   6.95380000E-02   5.59840700E+00 
  3.69963459E+01   4.19271363E+01   7.49959939E+01   1.83885985E-01   5.57616814E-01   7.99669166E+00   4.44613877E+01   1.02863200E+01   7.20880000E-02   1.48488600E+00 
  5.32412989E+01   4.02612420E+01   1.18601615E+02   5.26841438E-03   2.02915642E+00   7.04467058E+01   7.98617688E+01   4.81658700E+00   7.59510000E-02   6.15019100E+00 
  5.33923898E+01   5.31541228E+00   3.31112231E+01   2.51792670E-03   1.49248630E+00   2.95432495E+01   6.12508200E+01   4.59898400E+00   6.84384000E-01   3.01454000E-01 
  4.58697701E+01   4.76133403E+00   8.81193269E+01   5.47266110E-02   1.77480430E+00   6.29496072E+01   9.31594573E+01   1.11864800E+00   3.69710000E-02   1.14279300E+00 
  6.62492594E+01   2.41298377E+01   1.28075377E+01   1.79339596E-01   9.62636378E-01   1.49182261E+01   5.61263795E+01   1.03510600E+00   4.69630000E-02   1.09761200E+00 
  1.80329231E+01   2.83774556E+01   4.72297306E+01   8.61881561E-02   1.82467264E+00   4.45885040E+01   7.28341249E+01   7.84036000E-01   4.47560000E-02   4.47174000E-01 
  5.26903319E+01   1.50501087E+01   4.86272039E+01   1.14628661E-03   1.83065551E+00   5.82065227E+01   8.74314393E+01   1.34099200E+01   1.32162000E-01   2.09069300E+01 
  3.10702906E+00   5.52859564E+01   1.27546943E+02   2.80665861E-01   9.71310190E-01   1.56601783E+01   4.05202632E+01   1.68203400E+00   4.71560000E-02   1.50471300E+00 
  2.99323956E+01   4.43533448E+01   8.76551588E+01   5.18197110E-02   1.85103211E+00   6.08452052E+01   8.71914662E+01   6.08776400E+00   8.89280000E-02   1.31498400E+00 
  1.04389516E+01   4.51774337E+01   4.78366272E+01   1.15038636E-02   4.00090781E-01   5.44464458E+00   5.81999765E+01   1.45083400E+00   2.66644000E-01   2.29048900E+00 
  4.09256361E+01   4.97840711E+00   1.32764339E+02   1.55713412E-02   1.18148011E+00   1.90205583E+01   6.55750584E+01   4.34187400E+00   5.64965000E-01   1.09705300E+00 
  1.40469414E+01   4.88618569E+01   4.28021513E+01   2.83053602E-03   2.91411239E-01   3.59625988E+00   7.18384978E+01   7.34769000E-01   8.43900000E-02   8.00620000E-02 
  6.05681352E+01   5.44969059E+01   1.55913740E+02   3.62919747E-01   1.99664052E+00   6.41943662E+01   7.87835324E+01   3.16437300E+00   1.78792000E-01   1.62300000E+00 
  4.15616796E+01   3.08177437E+01   4.31780663E+01   1.03101247E-02   8.84215780E-01   1.29608999E+01   5.99234699E+01   1.41950300E+01   1.01574000E-01   4.73815000E+00 
  2.46205359E+01   3.86502328E+01   4.46471338E+01   4.19909762E-03   1.58008862E+00   4.42870888E+01   9.95404391E+01   3.56997000E-01   1.90880000E-02   1.04150000E-01 
  7.11836022E+00   3.22157266E+01   5.51379440E+01   3.36605895E-03   1.28489977E+00   2.08375937E+01   7.12231933E+01   2.96891200E+00   4.20148000E-01   7.16709000E-01 
  7.31780306E+00   1.12064916E+01   3.55834921E+01   1.84314710E-02   2.34332419E+00   9.97429638E+01   3.79844591E+01   3.06023500E+00   3.72040000E-02   1.19321400E+00 
  5.30633671E+01   5.94161021E+01   5.69583563E+00   3.12440039E-02   1.04771500E+00   1.73884589E+01   4.96188401E+01   9.34099800E+00   1.92286000E-01   4.89541000E-01 
  2.50958852E+01   5.00749664E+01   1.61613158E+02   8.43909096E-02   1.84956062E+00   6.26338272E+01   8.81314977E+01   4.16994400E+00   2.04113000E-01   4.22310000E-02 
  2.37158614E+01   6.05186475E+01   1.02912699E+02   1.53191137E-01   1.12315406E+00   1.56604706E+01   8.73089763E+01   9.36154000E-01   1.47808000E-01   1.61647000E-01 
  2.22433004E+01   4.21758321E+01   6.23237112E+01   1.34598986E-02   1.70588156E+00   4.16593788E+01   4.78696701E+01   3.22923000E-01   2.05410000E-02   7.80570000E-02 
  5.58606124E+01   4.08193749E+01   8.72530474E+01   5.41732119E-02   1.36925567E+00   2.66291967E+01   2.91441470E+01   1.51027000E+01   9.68305000E-01   9.39471000E-01 
  6.06889837E+00   4.94025464E+01   7.18398620E+01   7.58966163E-03   2.20592182E+00   8.07837432E+01   2.67085205E+01   1.67393800E+00   2.89500000E-02   2.93255000E-01 
  6.57143564E+00   4.08237828E+01   3.04711571E+01   1.54861939E-01   1.17476939E+00   2.05086663E+01   2.69356289E+01   1.30635900E+00   2.80870000E-02   1.70674400E+00 
  2.72165668E+01   3.14926971E+01   1.50864907E+02   3.44618815E-01   1.95605699E+00   5.68376956E+01   5.97039963E+01   4.20438000E-01   1.82910000E-02   3.76600000E-02 
  2.22913803E+01   3.07275508E+01   8.52753590E+01   8.98298353E-03   1.86715883E+00   4.91263905E+01   6.17140861E+01   4.06297500E+01   2.86249000E-01   1.87649000E+01 
  1.46748008E+01   3.56250814E+01   6.67006502E+01   1.81655683E-01   1.71931070E+00   5.66813205E+01   9.47173283E+01   5.62821000E-01   4.24640000E-02   1.05347700E+00 
  1.79752121E+01   1.38293804E+01   9.64960582E+01   1.30726367E-02   1.81237709E+00   4.70594415E+01   5.30876553E+01   2.56153000E+01   4.27210000E-01   1.52537100E+01 
  6.91709533E+01   4.47880251E+01   1.29911562E+02   2.43303213E-01   1.89612601E+00   5.27739084E+01   2.44245198E+01   5.09862100E+00   6.01098000E-01   4.44544000E-01 
  3.47124646E+01   5.05207760E+01   1.20895948E+02   6.71676267E-03   1.97989372E+00   5.69199974E+01   7.44686524E+01   1.04622800E+00   9.20090000E-02   2.01394000E-01 
  4.18753512E+01   1.72148633E+01   1.19366927E+02   1.84540217E-03   1.97210378E+00   5.83767822E+01   5.89812947E+01   1.27157500E+01   2.16498000E-01   1.35872900E+00 
  6.78104246E+01   2.59840709E+01   1.55906869E+02   1.38279589E-03   1.88381865E-01   2.31545037E+00   7.55023253E+01   2.63427100E+00   5.93310000E-02   6.26740000E-02 
  2.64302535E+01   4.27237027E+01   1.66770469E+02   1.60582287E-02   1.18773982E+00   1.67821476E+01   7.84386176E+01   7.73446000E+00   2.24668000E-01   1.88742500E+00 
  2.50484469E+01   3.71198696E+01   1.57122799E+02   9.93402692E-03  -1.40257570E-01   8.38858515E-03   7.61946545E+01   3.51520500E+00   2.91809000E-01   3.78458300E+00 
  3.74697540E+00   2.36897842E+01   1.79080228E+02   2.24791865E-01   2.13639074E+00   7.40418861E+01   5.81711648E+01   6.62371000E-01   2.19280000E-02   1.13140000E-01 
  2.41023758E+01   4.76267774E+00   1.59186569E+02   2.00461354E-03   1.29734174E+00   2.05506935E+01   9.14214246E+01   2.65890600E+00   4.02740000E-02   9.68235000E-01 
  1.42760133E+01   3.96328103E+01   1.73704540E+02   3.66152200E-03   1.05117972E+00   1.39108635E+01   8.54008819E+01   1.80674200E+01   5.22529000E-01   8.37996100E+00 
  8.71767931E+00   3.57316555E+00   1.91141673E+01   1.75235517E-02   1.71881139E+00   3.83401639E+01   7.79357838E+01   4.42555200E+00   8.48780000E-02   7.22299600E+00 
  3.82979475E+01   5.87395143E+01   4.44481509E+01   3.66069841E-03   7.89876325E-01   1.07133323E+01   6.52535018E+01   4.33433000E-01   2.18190000E-02   1.07321300E+00 
  4.49743534E+01   1.25795999E+01   8.35217756E+00   1.50685478E-03   1.40447563E+00   2.54554527E+01   9.15301834E+01   9.85865000E-01   4.91480000E-02   2.08428500E+00 
  3.04240450E+00   6.96121784E+01   1.08321495E+02   2.22492598E-03  -6.95947067E-02   8.49832353E-01   2.99144176E+01   8.52194000E-01   5.40540000E-02   7.47236000E-01 
  6.71765593E+01   1.45927011E+01   1.29956616E+02   1.19728139E-01   1.92132054E+00   5.52126870E+01   4.81389440E+01   1.87698600E+00   1.76970000E-02   1.93208700E+00 
  4.72216190E+01   3.40538079E+01   1.48677961E+02   8.57303882E-02   1.34669104E+00   2.19465901E+01   8.43059029E+01   5.00632400E+00   2.93224000E-01   1.23212500E+00 
  5.95943022E+01   8.71769308E+00   6.94050042E+01   4.95570725E-03   1.26356756E+00   2.32221215E+01   3.80232309E+01   3.53780000E-01   3.80690000E-02   2.04122000E-01 
  2.11785556E+00   1.61456269E+01   7.52317806E+00   3.50162350E-02   1.83032977E+00   4.83654977E+01   3.85650148E+01   1.19117900E+00   7.76230000E-02   2.18794800E+00 
  6.02913396E+01   1.97308753E+01   9.19393965E+01   4.25053899E-03   1.71017617E+00   3.90389540E+01   6.97324255E+01   2.61440400E+00   1.30062000E-01   2.66461000E-01 
  2.81840473E+01   1.20310433E+01   6.36094411E+01   4.17436613E-02   1.69821236E+00   6.26686337E+01   9.77006065E+01   4.10010000E-01   1.74750000E-02   1.42104000E-01 
  6.60747203E+01   4.69373953E+01   1.65055012E+02   4.70094314E-02   1.22770680E+00   2.17948960E+01   5.26771572E+01   4.95470000E-02   3.86900000E-03   1.04228000E-01 
  4.20846996E+01   3.72197764E+01   1.58174672E+01   7.93680387E-03   1.72338968E+00   4.46999398E+01   8.63279527E+01   9.38325000E-01   2.63590000E-02   3.25047000E-01 
  5.89012913E+01   3.68871855E-01   2.56793353E+01   9.18762614E-03   7.38115263E-01   1.09178469E+01   4.34402687E+01   3.77538000E-01   7.13510000E-02   1.59790000E-02 
  1.08383536E+01   6.98837219E+01   1.24628648E+02   5.08261885E-03   2.20041932E+00   8.06877700E+01   4.28812560E+01   5.90114300E+00   1.04187000E-01   6.80207000E-01 
  5.29581976E+01   4.74826924E+01   1.45267547E+00   1.36275232E-01   2.00949412E+00   6.27752385E+01   7.68444811E+01   2.43335200E+00   3.44754000E-01   1.24015700E+00 
  3.87230216E+01   4.90792951E+01   9.97890545E+01   1.99113566E-01   2.20983494E+00   8.18589260E+01   4.17261373E+01   3.59035000E-01   7.45560000E-02   4.54804000E-01 
  6.65568656E+01   4.73102524E+01   7.13821291E+01   2.11284257E-01   1.41669487E+00   2.82644122E+01   3.54664392E+01   9.90759300E+00   2.64323000E-01   1.23903600E+01 
  4.94959597E+01   8.53870077E+00   1.57205555E+02   2.81069077E-03   2.43155263E-01   1.95933878E+00   9.51636182E+01   4.64927500E+00   4.63890000E-02   5.36726700E+00 
  4.57940379E+01   2.98682501E+01   9.09167366E+01   3.66457178E-01   7.15941342E-02   2.13138288E+00   2.94839709E+01   2.93828800E+01   3.35872900E+00   1.14081900E+01 
  1.78075758E+01   5.98644546E+01   1.45535508E+02   4.91778027E-03   2.00282400E+00   6.14649294E+01   7.64977342E+01   4.15100000E-01   1.58980000E-02   3.58661000E-01 
  2.30789317E+01   5.72116629E+01   2.99376326E+01   1.64414598E-03   3.94677210E-01   5.73614272E+00   2.46784413E+01   2.92679600E+01   9.16176000E-01   1.28680300E+01 
  6.76214786E+01   5.15591704E+01   1.73512480E+02   2.71659950E-02   1.93629174E+00   5.61198922E+01   2.81042002E+01   3.16859500E+00   1.27673000E-01   1.32902600E+00 
  1.20843023E+01   1.22592630E+01   6.08339779E+01   5.07831272E-03   7.67959503E-01   1.14814684E+01   2.14348021E+01   7.50059200E+00   1.20406000E-01   5.35460300E+00 
  4.92383053E+01   6.65142212E+01   7.14682456E+01   3.83178795E-03   1.98332260E+00   5.92008830E+01   6.04253167E+01   7.68965400E+00   4.39773000E-01   3.78453100E+00 
  3.68212539E+01   5.06142274E+01   1.35589882E+02   2.29683187E-02   1.86597371E+00   9.62740258E+01   9.50173752E+01   2.37948800E+00   8.98650000E-02   7.25059500E+00 
  4.26307622E+00   5.65759228E+01   1.50427970E+02   3.97081942E-02   2.19431520E+00   7.96828079E+01   6.87772113E+01   1.52295700E+01   1.91874000E-01   2.37989500E+00 
  4.91704187E+01   7.44172832E+00   6.38850596E+01   2.94347328E-02   1.86509248E+00   5.02765232E+01   2.30011699E+01   1.51520500E+01   6.25517000E-01   1.26719100E+01 
  6.52383867E+01   6.94004448E+01   3.99486041E+01   9.95788020E-03   2.08127706E+00   7.21011673E+01   7.70554033E+01   5.81451000E+00   1.69642000E-01   6.86056400E+00 
  1.80848534E+01   2.11864115E+01   4.72068832E+00   5.35284318E-02   1.37351297E+00   2.63298618E+01   5.38610697E+01   3.08097100E+00   1.53903000E-01   4.18494000E+00 
  3.89600043E+01   5.70334146E-04   1.10797360E+02   7.35028519E-03   2.11351240E+00   7.19559653E+01   3.68219572E+01   5.36031000E-01   1.10563000E-01   4.02668000E-01 
  2.47830661E+00   2.01116666E+01   1.73785416E+01   6.31608505E-02   2.27303819E+00   9.73014301E+01   7.41198442E+01   6.31464700E+00   1.66734000E-01   1.73503500E+00 
  3.22332294E+01   6.37244335E-01   1.60428781E+02   2.99113282E-01   2.31775079E+00   9.63868691E+01   4.26361786E+01   1.46123500E+01   8.54136000E-01   1.21606100E+01 
  4.18289300E+01   9.89872985E+00   5.36472873E+01   3.74932510E-01   1.44287366E+00   2.77859556E+01   9.53171224E+01   3.74189500E+00   3.02890000E-02   8.55111000E-01 
  2.62576828E+01   7.81056686E+00   4.21801600E+01   1.49939438E-03   1.45998125E+00   2.50803705E+01   7.64889525E+01   4.69675900E+00   1.23057000E-01   4.17632000E-01 
  3.09354180E+01   1.47843983E+01   1.04337873E+02   2.43750391E-01   9.04235919E-01   1.34549371E+01   5.88771032E+01   6.15952000E+01   8.65529000E-01   1.42943400E+01 
  2.80300525E+01   3.63120888E+01   1.04685311E+02   1.76922814E-01   1.60558423E+00   3.65204062E+01   3.81290229E+01   9.30641000E-01   6.63420000E-02   4.94090000E-02 
  4.97897467E+01   6.77633301E+01   1.34942700E+02   1.73392869E-01   2.11595303E+00   7.13134583E+01   7.03976528E+01   5.38576000E-01   1.21430000E-02   5.04577400E+00 
  3.39846846E+01   1.45266656E+01   8.15668658E+00   2.85901867E-01   2.26592096E+00   8.98006808E+01   5.45977272E+01   4.42594600E+00   4.93950000E-02   3.80856000E+00 
  3.66946436E+01   6.82613437E+01   1.35516277E+02   1.74996986E-02   1.46338026E+00   2.92324823E+01   9.69148540E+01   2.28139100E+01   5.58415000E-01   1.41504500E+00 
  4.24412744E+01   6.59256231E+00   1.59712079E+02   2.59241687E-03   2.19916122E+00   9.06088232E+01   7.68483561E+01   1.17097900E+01   1.80579000E-01   1.16738500E+00 
  1.85893150E+01   1.19397120E+00   8.18862892E+01   1.69453697E-01   1.72725485E+00   4.20930666E+01   8.29259905E+01   4.51997100E+00   5.63270000E-02   8.78670000E-01 
  1.09123330E+01   3.19219473E+01   3.45493520E+01   1.96079434E-03   1.29085504E+00   2.03121953E+01   8.91036832E+01   5.83651400E+00   2.96959000E-01   2.80725800E+00 
  6.60184949E+01   2.21408611E+01   8.10898258E+01   3.89750978E-01   1.44899406E+00   2.84707007E+01   5.74856341E+01   2.87979000E-01   1.09170000E-02   1.38190000E-02 
  2.61477061E+01   5.92360827E+01   1.61605430E+02   1.48619730E-03   1.98622429E+00   6.06180469E+01   4.28849278E+01   1.28032000E+00   6.37750000E-02   5.67483000E-01 
  2.69379517E+01   1.83635161E+01   1.23493898E+02   5.06813880E-02   5.70639325E-01   8.18856270E+00   2.90325249E+01   1.62637700E+00   2.02125000E-01   1.30635000E-01 
  9.09511545E+00   2.66305541E+01   4.57428490E+01   8.45719826E-03   1.70958365E+00   4.39182172E+01   8.67174373E+01   1.09136500E+00   3.66220000E-02   1.15420400E+00 
  6.43037243E+01   4.03846178E+01   2.55386370E+01   3.42747294E-02   2.64239648E-01   3.52513646E+00   7.02775280E+01   1.27339100E+00   1.39680000E-02   5.93422000E-01 
  6.13660741E+01   1.23852403E+01   1.50879326E+02   2.99623700E-01   2.01057498E+00   6.03975269E+01   7.31391692E+01   1.43170300E+01   1.11318000E-01   7.95153700E+00 
  2.78084710E+01   3.33331291E+01   4.34961956E+01   8.51545051E-02   1.72092943E+00   4.24188708E+01   5.03557178E+01   4.48641800E+00   4.60675000E-01   1.70034500E+00 
  2.89849497E+00   5.50876751E+00   1.70768619E+02   1.14475263E-03   1.38521544E+00   2.46873767E+01   6.98965027E+01   1.25799800E+00   1.33052000E-01   5.69546000E-01 
  6.64390465E+01   6.14963806E+01   1.15998696E+02   8.92613774E-02   1.67683439E+00   3.72572441E+01   6.96102925E+01   1.51609500E+00   2.80630000E-02   3.52471000E-01 
  5.61446971E+01   4.74592978E+01   5.39063085E+01   7.21652067E-03   2.17392756E+00   8.53477353E+01   7.67547238E+01   5.77092000E-01   1.75830000E-02   2.47340000E-01 
  4.13538745E+01   5.48422389E+00   5.27934512E+01   7.45773387E-02   1.77310135E+00   4.50273804E+01   2.10207535E+01   9.88831500E+00   6.42967000E-01   2.12195600E+00 
  1.05174705E+01   5.42338112E+00   1.05350689E+02   9.50646922E-03   2.28438699E+00   9.26037172E+01   5.79997247E+01   1.39003400E+00   3.57120000E-02   1.07931700E+00 
  1.00758939E+01   2.32191891E+00   1.87579181E+01   1.08206793E-01   2.01236859E-01   3.46588076E+00   3.08311437E+01   2.61926300E+00   6.63390000E-02   1.88632700E+00 
  4.10686345E+01   1.50666327E+01   3.78582452E+01   1.01060892E-02   2.16757356E+00   7.73524412E+01   5.38442305E+01   7.19493800E+00   1.65099000E-01   5.43276200E+00 
  6.48369192E+01   6.14241930E+01   7.74936692E+01   1.36616390E-03   2.02676572E+00   6.40720664E+01   3.81432795E+01   2.10408600E+01   2.31544000E-01   2.58147600E+00 
  1.58380278E+01   1.37020444E+01   1.13601751E+02   2.82227485E-03   1.71533617E+00   4.20536901E+01   3.46573414E+01   1.17295300E+01   3.77578000E-01   1.01214400E+00 
  6.25193052E+01   2.30375613E+01   8.11800559E+01   2.21906489E-01   1.56540317E+00   3.40897930E+01   8.87358571E+01   5.09985000E-01   2.17010000E-02   4.19214400E+00 
  2.76880522E+01   1.26183871E+01   2.39979630E+01   3.35732836E-02   5.98348872E-01   8.60177490E+00   3.10716591E+01   1.58719500E+01   6.96750000E-01   1.28933100E+01 
  6.79288236E+01   3.76050949E+01   1.72487260E+02   1.09097489E-02   2.01586350E+00   6.25043157E+01   5.78125927E+01   8.31978000E-01   6.00700000E-02   5.36880000E-02 
  5.68536393E+00   3.12405621E+01   1.00398977E+01   6.37889166E-02   2.29372683E+00   9.34645640E+01   5.08356039E+01   1.80831900E+01   4.09009000E-01   4.60779300E+00 
  6.16959224E+01   3.99324833E+01   1.58072030E+02   1.02325169E-03   2.24664768E+00   8.74079586E+01   6.64030810E+01   1.33040000E+00   2.18911000E-01   1.11610700E+00 
  3.55293368E+01   3.10007394E+01   1.37558054E+02   1.77685027E-02   9.63619167E-01   1.54872302E+01   3.18406985E+01   8.55052100E+00   2.39275000E-01   8.53549300E+00 
  6.33808279E+01   2.42109033E+01   1.62526717E+02   2.44738974E-03   1.54649464E+00   3.42156701E+01   9.18903130E+01   3.74132200E+01   1.00348200E+00   1.32789800E+02 
  4.61105172E+01   2.83899664E+01   1.34506765E+02   3.08099753E-02   1.57598545E+00   3.51334268E+01   4.59540821E+01   1.21209000E+00   4.23470000E-02   3.37241000E-01 
  4.65294108E+01   6.95106630E+01   1.56262950E+02   9.50235260E-03   1.99760433E+00   6.16711819E+01   4.61845546E+01   7.51110000E-01   1.62587000E-01   8.39180000E-02 
  5.02155012E+01   1.38292134E+00   9.87838299E+01   6.56403611E-03   1.79360748E+00   4.63213254E+01   4.01756197E+01   1.08224600E+01   2.71314000E-01   5.99271400E+00 
  1.27136913E+01   5.92977918E+01   1.63058912E+02   3.13528818E-01   2.19040473E+00   8.05999816E+01   7.22148118E+01   1.81464600E+00   9.81610000E-02   5.91352000E-01 
  2.31957333E+01   3.01006677E+01   1.13358725E+02   4.46140699E-01   1.36883634E+00   2.37281848E+01   8.97365912E+01   6.08365500E+00   2.03731000E-01   5.61763000E-01 
  5.43421860E+01   4.73295551E+01   7.70731645E+01   1.68846366E-01   1.98294257E+00   6.02368381E+01   3.77655155E+01   9.52748000E-01   1.45100000E-02   2.09346000E-01 
  5.08923596E+01   3.34161323E+01   5.68052609E+00   3.32191852E-03   2.14252043E+00   9.58628068E+01   8.13663050E+01   6.14138700E+00   9.68180000E-02   1.53588000E+00 
  6.45522348E+01   5.93095734E+01   1.30259192E+02   1.51089024E-01   1.72185507E+00   4.15654606E+01   5.67871871E+01   3.47197000E-01   5.45600000E-03   5.65730000E-02 
  5.35282004E+01   2.86898948E+01   6.14070133E+01   1.35131939E-02   1.64647983E+00   3.86069186E+01   4.74621021E+01   2.83530000E-01   2.13050000E-02   1.13946000E-01 
  4.64824297E+01   3.80279978E+01   1.59591973E+01   3.09875699E-01   1.99598973E+00   6.11643082E+01   2.74973133E+01   1.25810000E+01   6.25510000E-02   8.23539000E-01 
  6.52703887E+01   5.72174885E+01   6.78312386E+01   8.47360354E-03   1.79215033E+00   4.58385554E+01   5.37165373E+01   7.47234000E-01   8.34400000E-03   6.31930000E-01 
