SZA(¦È_0)  VZA(¦È)  RAA(¦¤¦Õ)  ¦Ó_a(865)  angstrom(443/865)  f_v  RH  CHL  CDOM  MIN 
  3.33891390E+01   3.26194161E+01   1.50620443E+02   1.86662886E-02  -3.28639506E-01   3.89710306E-01   4.90872782E+01   9.58133000E-01   1.02143000E-01   9.95847000E-01 
  2.44823954E+01   6.48947457E+01   3.19839588E+01   3.62327126E-02   8.50753977E-01   1.53609901E+01   6.57358787E+01   5.95545400E+00   2.26678000E-01   2.91674100E+00 
  5.01725773E+01   4.70223084E+01   1.74435613E+02   3.03842840E-02   1.56920748E+00   6.62484693E+01   9.88146660E+01   1.69785500E+01   1.52536000E-01   5.01566100E+00 
  3.10476173E+01   6.36986876E+01   1.62410366E+02   7.09676121E-02   1.98380306E+00   7.52344578E+01   2.86346246E+01   2.09252800E+01   2.72887000E-01   2.40491400E+00 
  3.64311237E+01   4.89744619E+01   3.75097981E+01   1.28849286E-02   1.73390014E+00   5.09112556E+01   6.27094772E+01   4.77040200E+00   8.23280000E-01   1.24763800E+00 
  4.45799026E+01   5.98165179E+01   1.42859976E+02   1.09645442E-01   1.58316570E+00   4.31039200E+01   2.72250110E+01   9.83910000E-01   1.60410000E-02   9.97320000E-02 
  6.81651097E+01   4.07875857E+00   1.11474390E+02   1.13665106E-01   1.60698519E+00   5.05222005E+01   8.97649982E+01   2.36299500E+00   7.38900000E-02   1.48869000E-01 
  3.45492478E+01   6.27397605E+01   7.48995848E+00   5.56138959E-02   1.77487606E+00   5.64573840E+01   4.42333519E+01   2.85267900E+00   2.78381000E-01   7.87912900E+00 
  8.05504283E+00   1.55714594E+01   6.03549223E+01   2.53093252E-03   1.98624011E+00   7.63252123E+01   4.76193435E+01   1.34624800E+00   2.74740000E-02   5.54562000E-01 
  3.20076045E+01   5.08425118E+01   2.64372790E+01   2.51948765E-03   1.37348730E+00   3.24175508E+01   5.16748768E+01   2.18694900E+00   1.39330000E-01   2.61568000E-01 
  2.86231242E+01   5.93572424E+00   1.61864941E+02   2.35521241E-01   3.75317968E-01   7.43136822E+00   5.86047608E+01   3.88750300E+00   1.81922000E-01   3.10240500E+00 
  6.66862191E-01   3.25344022E+00   1.63677560E+02   4.76091717E-02   2.06745167E+00   8.49262694E+01   2.96191581E+01   5.55976000E-01   5.35440000E-02   1.16793800E+00 
  3.27298502E+01   1.51329381E+01   1.65867127E+02   1.41580464E-03   1.74260902E+00   5.33520778E+01   3.28061059E+01   1.48667300E+00   1.83030000E-01   2.60653400E+00 
  2.64885089E+01   1.06485481E+01   1.51810898E+02   1.09619285E-03   1.30954180E+00   2.97211309E+01   3.98670555E+01   4.49187500E+00   1.52770000E-01   1.77882200E+00 
  6.36284387E+01   4.21265151E+00   6.54416028E+00   1.13400863E-02   2.05706348E+00   8.46719771E+01   5.74680501E+01   3.97243000E-01   2.28190000E-02   1.50248000E-01 
  6.13814149E+01   1.02780701E+01   4.75545038E+00   6.09333324E-02   1.14944295E+00   2.03604524E+01   7.65247121E+01   5.97631000E-01   1.06540000E-02   6.95510000E-02 
  1.77981581E+00   2.16654878E+01   5.83701137E+01   5.02262117E-03   2.11025712E+00   9.23355126E+01   5.22781043E+01   1.87148800E+01   5.28586000E-01   2.78793500E+00 
  1.97984226E+01   4.42965478E+01   4.08010462E+01   1.20057403E-02   1.49700924E+00   4.53135899E+01   9.52840037E+01   2.50166700E+00   1.41043000E-01   5.49566000E-01 
  3.29680204E+01   1.04254656E+01   1.71501062E+02   1.64213806E-02   1.91104298E+00   6.78491946E+01   7.50729987E+01   3.17988800E+00   7.86600000E-02   3.12039300E+00 
  6.23631166E+01   3.07928850E+01   8.57117975E+01   4.86965956E-02   1.61066417E+00   5.10668563E+01   8.97450025E+01   7.97572700E+00   4.19520000E-02   3.03809700E+00 
  6.79228359E+01   3.95419418E+00   3.14349746E+01   3.13794993E-02   4.42718895E-01   7.32046343E+00   8.27734577E+01   2.95477000E-01   5.51380000E-02   2.60966000E-01 
  3.21190763E+01   3.54726494E+01   4.12834571E+01   2.20698148E-01   1.48972303E+00   4.70393108E+01   9.77621175E+01   7.92664500E+00   1.17674000E-01   9.07480000E-01 
  1.81266901E+01   5.86594903E+01   1.08924803E+02   8.42492863E-03   1.85515537E+00   6.19433668E+01   6.50708581E+01   3.62184000E-01   2.08890000E-02   2.24321000E-01 
  6.45504021E+01   1.82884281E+01   1.47598746E+02   4.16895922E-03   1.61478048E+00   4.50107486E+01   3.62181482E+01   1.59549600E+01   2.49348000E-01   1.47708300E+01 
  6.62643739E+01   4.86340459E+01   1.30413663E+02   1.00019729E-01   1.43694420E+00   3.55991831E+01   3.59436815E+01   3.75196100E+00   7.34260000E-02   6.10796000E-01 
  2.94165278E+01   6.48911314E+01   9.00418079E+01   2.63717066E-01   1.63705178E+00   4.56315998E+01   8.11328898E+01   5.77724000E-01   2.54650000E-02   6.40150000E-02 
  2.15614789E+01   6.01134388E+01   5.23384809E+01   6.30808686E-02   1.75365945E+00   5.47781030E+01   4.89859175E+01   1.06424900E+01   2.88390300E+00   1.48831100E+01 
  3.59853806E+00   3.52537687E+01   1.19728060E+02   5.30429368E-03   1.99652674E+00   7.70009834E+01   3.96967632E+01   3.81731800E+00   4.06470000E-02   3.23706000E-01 
  4.57360182E+01   2.03388489E+01   7.76666093E+01   5.47373133E-02   1.05907004E+00   2.14004616E+01   2.11943335E+01   4.19515800E+00   1.23410000E-01   4.13934200E+00 
  3.65136475E+01   3.01044288E+01   1.56323148E+02   1.16859718E-03   1.31188577E+00   2.82738894E+01   6.47066743E+01   9.22563000E-01   1.67090000E-02   4.83099000E-01 
  2.26444638E+01   2.31050538E+01   7.76333819E+00   1.85548176E-02   8.75230609E-01   1.68849917E+01   3.23407242E+01   1.53239000E+01   4.79507000E-01   1.04184600E+00 
  2.62988339E+01   8.73203861E-01   1.31963485E+02   2.30168469E-01   1.75557249E+00   5.08997600E+01   7.60784591E+01   1.17341300E+00   3.92730000E-02   2.69648300E+00 
  6.58053969E+01   5.73766610E+01   1.19943048E+02   2.87400323E-02   1.50650859E+00   3.62074021E+01   8.01086421E+01   1.77633600E+00   2.00477000E-01   5.57746000E-01 
  1.38646058E+01   1.11150399E+01   6.20918972E+01   1.46423475E-01  -3.32815145E-01   4.42916951E-01   5.52613043E+01   1.37582600E+01   1.68442000E-01   4.36074900E+00 
  2.87772563E+01   1.47727275E+00   1.56533139E+01   2.01710772E-01   2.03835197E+00   8.15813430E+01   6.62735529E+01   7.43643700E+00   1.57206000E-01   1.37765200E+01 
  1.58143632E+01   5.41574043E+01   5.45503077E+01   3.51468315E-01   1.71848427E+00   5.17124505E+01   4.59394579E+01   1.51670600E+00   4.98890000E-02   2.15389100E+00 
  6.28167950E+01   5.86454591E+01   1.65005785E+02   3.10260290E-02   1.85987019E+00   6.33618323E+01   2.56048179E+01   1.40252900E+00   1.03720000E-02   4.70610000E-02 
  7.34561301E+00   1.95890027E+01   1.48749558E+02   4.43619110E-03   9.63188649E-01   1.90344652E+01   4.97288717E+01   1.34221000E+01   6.03913000E-01   1.10961900E+01 
  5.09643240E+01   3.24549487E+01   1.40074204E+02   3.40008043E-02   1.55151547E+00   4.12021151E+01   5.39375084E+01   1.57008100E+00   3.89450000E-02   3.57880000E+00 
  4.46955675E+01   4.54973874E+01   1.18265980E+02   9.95922328E-03   1.83049234E+00   6.30576313E+01   7.85186090E+01   1.28046500E+00   9.86710000E-02   2.93060000E-01 
  2.41208802E+01   3.20973041E+01   3.76995108E+01   3.55517720E-02   1.79409235E+00   7.15026896E+01   8.54425525E+01   3.08418500E+00   1.22061000E-01   1.20600000E-01 
  2.42656446E+01   3.00251076E+01   9.12252001E+01   1.40053286E-02   8.57621038E-01   1.41697954E+01   8.69937011E+01   3.88678100E+00   1.65015000E-01   2.15441000E-01 
  8.33402525E+00   3.52501194E+01   1.08208702E+02   1.03567162E-01   1.96291299E+00   7.32432526E+01   3.01323310E+01   6.62851000E+00   1.01222000E-01   2.65563800E+00 
  7.87267581E+00   6.55331169E+01   7.57878114E+01   4.04336239E-01   1.84119958E+00   9.87155182E+01   9.01680568E+01   5.47994900E+00   2.03965000E-01   1.83514300E+00 
  6.20260881E+01   3.49763035E+01   1.14242820E+02   2.96550827E-02   1.77126152E+00   9.29586226E+01   9.27630859E+01   1.35574700E+00   3.26290000E-02   8.75829000E-01 
  6.88371460E+01   1.58280813E+01   1.73461229E+02   3.45330341E-03   3.47342552E-01   7.29395245E+00   3.38851280E+01   3.54467900E+00   1.62270000E-01   1.30644800E+01 
  5.95445568E+01   4.61051935E+01   1.78045724E+02   1.01934471E-02   1.56127213E+00   6.00698712E+01   9.76370274E+01   4.67447900E+00   1.10999000E-01   4.42328000E-01 
  2.54939200E+01   4.06451383E+01   7.30337137E+01   3.30249917E-01   2.05396024E+00   8.39089564E+01   4.21224601E+01   6.44883000E-01   2.92750000E-02   6.36788000E-01 
  5.35372828E+01   8.79612312E+00   1.52450523E+02   2.65435528E-03   1.83134291E+00   6.14197349E+01   4.34945424E+01   1.83686000E-01   2.60510000E-02   3.23628000E-01 
  4.20472209E+01   1.95681174E+01   1.66970523E+02   4.85143641E-01   1.97990897E+00   9.03866514E+01   8.00471184E+01   1.52605600E+00   1.48071000E-01   4.39598000E-01 
  4.71281166E+01   2.88233914E+01   1.41194396E+02   1.12690324E-03   1.76852008E+00   5.57502884E+01   3.92056174E+01   5.47698300E+00   3.04542000E-01   6.89599500E+00 
  6.52189305E+01   6.59719590E+01   6.31785950E+01   1.84558465E-02   3.37568245E-01   7.18584899E+00   4.94590814E+01   4.87745300E+00   1.45808000E-01   2.21050400E+00 
  2.18251019E+01   2.37806415E+01   1.58370274E+02   2.08990073E-02   1.72854411E+00   9.90340802E+01   9.55913443E+01   4.47914900E+00   1.88944000E-01   1.72781000E+00 
  1.62831485E+01   4.99347299E+01   1.32336316E+02   2.15736497E-01   6.70986693E-01   1.02675230E+01   8.35423575E+01   6.34863100E+00   7.98210000E-02   4.46087000E-01 
  1.92374428E+01   6.17544949E+01   1.73664939E+02   3.65592523E-01   1.26535497E+00   2.45982440E+01   7.96185853E+01   3.57181000E-01   4.75070000E-02   2.60355000E-01 
  9.29707220E-01   2.06898485E+01   5.20618215E+01   3.00152599E-03   1.70790514E+00   5.06411197E+01   3.91011352E+01   1.77291600E+00   1.08479000E-01   1.64984000E-01 
  4.68148031E+01   3.45042209E+01   1.48388094E+01   1.78699515E-02   2.15264255E+00   9.87045836E+01   5.43107546E+01   4.09831800E+00   1.47558000E-01   2.58878400E+00 
  7.11515658E+00   5.11660121E+01   2.28581101E+01   3.56067242E-02   1.48962796E-01   4.66957109E+00   2.39266228E+01   2.02408700E+00   2.08150000E-02   2.07179000E-01 
  8.71517974E+00   4.74401155E+01   3.85615081E+01   3.35150774E-02   1.76591159E+00   5.50369394E+01   2.32969576E+01   6.89747300E+00   4.08003000E-01   3.42873000E-01 
  5.36092176E+01   3.75127413E+00   1.66390452E+02   1.33202743E-03   2.06905055E+00   9.33932954E+01   7.55366439E+01   3.17459100E+01   4.64045000E-01   3.71624300E+01 
  4.04923442E+01   1.59096441E+01   1.01070914E+02   1.14818340E-01   2.07665296E+00   8.75397846E+01   5.21004793E+01   7.76789000E-01   1.92800000E-02   4.49984000E-01 
  6.93632868E+01   4.25511061E+01   2.77563511E+01   4.94702485E-02   1.23058953E-01   4.19228037E+00   7.68532453E+01   4.66446000E+00   1.41483000E-01   3.84457000E-01 
  2.56970858E+01   5.46743438E+01   1.33110126E+01   1.64880779E-02   2.02492560E+00   7.98506698E+01   3.88260416E+01   7.73812900E+00   1.35127000E-01   1.80644700E+00 
  6.59775333E+01   3.24098331E+00   2.09407093E+00   1.86033415E-03   1.53043470E+00   4.05654406E+01   4.62137193E+01   5.19490000E-01   2.33030000E-02   4.72041000E-01 
  2.27820767E+01   3.42225366E+01   4.32217000E+01   3.15992074E-02   1.67411803E+00   5.97991890E+01   8.90903342E+01   5.19735100E+00   1.81883000E-01   6.27730000E-01 
  6.96236367E+00   6.89051461E+01   2.18875707E+01   1.43954174E-03   1.88042778E+00   9.89078779E+01   8.79281155E+01   4.89940400E+00   2.78607000E-01   3.26331000E-01 
  3.55512923E+01   4.66901212E+01   7.48551669E+00   2.89731515E-02   1.08744119E+00   2.23919932E+01   3.87951786E+01   2.57462300E+00   4.86240000E-02   7.53386000E-01 
  5.18976571E+01   1.41210526E+01   5.26739720E+01   2.45214234E-02   1.69838167E+00   4.97105386E+01   2.96824607E+01   3.05795900E+00   6.38750000E-02   1.18518500E+00 
  9.10334166E+00   4.78329415E+01   9.86645534E+01   2.40601350E-01   1.55560730E+00   3.73385287E+01   7.48295907E+01   1.77093700E+00   4.54630000E-02   3.04654300E+00 
  2.59507944E+01   4.20504069E+01   1.17859159E+02   2.37002894E-03   2.01906125E+00   8.48232580E+01   7.59594743E+01   6.91557300E+00   1.90121000E-01   6.27390200E+00 
  6.22574634E+01   4.60950823E+01   1.28674783E+02   2.69032977E-01   1.76571459E+00   6.09229296E+01   8.23242328E+01   5.12210300E+00   2.09522000E-01   6.69815200E+00 
  2.29849684E+01   1.38277364E+00   6.16467336E+01   1.19515468E-02   1.95105367E+00   9.18879334E+01   8.21535708E+01   4.39440800E+00   4.40073000E-01   6.91064100E+00 
  2.94777337E+01   2.43817705E+01   1.74638433E+01   2.67359613E-02   1.95131949E+00   8.65988241E+01   8.07668985E+01   6.58155300E+00   2.17197000E-01   3.22607400E+00 
  1.15215894E+01   5.70630339E+01   1.34636507E+02   3.43849999E-01   2.23195103E-01   5.31777925E+00   6.40274460E+01   1.30995600E+00   1.70380000E-02   5.04434000E-01 
  6.58048015E+00   2.78467428E+01   6.37595701E+01   1.12596439E-02   1.63887463E+00   6.15027566E+01   9.25804813E+01   5.72682500E+00   1.89860000E-01   1.53534000E-01 
  1.63672728E+01   3.04677587E+01   1.63781117E+02   3.18889407E-01   1.39432189E+00   3.42529152E+01   9.20492849E+01   1.40400400E+00   2.17360000E-02   1.39371100E+00 
  1.94508168E+01   6.98846593E+00   1.37670912E+02   1.79132190E-03   8.49580259E-01   1.54194219E+01   6.24509163E+01   2.41706600E+01   4.99533000E-01   6.21339000E-01 
  9.33420068E+00   5.34257067E+01   4.90602714E+01   4.92791309E-03   1.70040245E+00   5.02746866E+01   4.81971529E+01   2.03330300E+00   1.65398000E-01   1.29894000E-01 
  1.04710434E+01   4.67154414E+01   3.26728144E+01   2.63562761E-02   2.04341460E+00   8.33222951E+01   7.14680826E+01   4.36113400E+00   3.45060000E-02   1.34852800E+00 
  2.47120581E+01   3.26383733E+01   1.18228136E+02   6.47524008E-02   1.90700201E+00   6.72085072E+01   6.45116105E+01   2.54407400E+00   1.45391000E-01   5.09359000E-01 
  1.08816522E+00   4.97931180E+01   4.74093758E+01   1.96323131E-03   3.64371011E-01   6.09804104E+00   9.21644605E+01   1.11083100E+01   2.50152000E-01   8.75536300E+00 
  1.91016055E+01   1.70844769E+01   9.60052745E+01   7.91348720E-03   2.02690472E+00   8.02730735E+01   5.91976213E+01   8.93597800E+00   1.08661000E-01   1.48304100E+00 
  5.06475487E+01   3.10360295E+01   1.26960989E+01   3.79577400E-03   7.97018247E-01   1.26629877E+01   7.67071196E+01   1.60104900E+00   1.05850000E-02   3.21007800E+00 
  3.42272838E+00   5.77853695E+01   6.81101901E+01   1.29861875E-03   1.53776767E+00   4.23979301E+01   8.65540328E+01   3.59563900E+00   1.67370000E-01   5.17430000E-01 
  5.22901591E+01   8.43814681E+00   1.12189625E+02   1.88031864E-02   2.03211283E+00   8.08695743E+01   6.20434674E+01   1.30835900E+01   2.44684000E-01   1.12096800E+00 
  5.87131206E+01   2.75240667E+01   8.16305446E+00   1.09735894E-01   1.82451553E+00   6.07557734E+01   4.20290333E+01   7.53321500E+00   4.48160000E-02   2.72172500E+00 
  1.31440764E+01   2.61956486E+01   1.62560969E+02   4.26089920E-01   2.02595923E+00   7.97165178E+01   6.76853187E+01   2.46099900E+00   1.46775000E-01   3.79457000E-01 
  4.45628278E+01   2.90221624E+01   8.44430861E+00   1.31881233E-03   1.95946369E+00   7.32586543E+01   5.68391486E+01   1.15217700E+01   1.29390000E-01   4.58694600E+00 
  9.94655243E+00   9.04648194E+00   1.53392106E+02   3.47942878E-01   1.80283739E+00   6.20238599E+01   8.01541095E+01   2.02826600E+01   4.89915000E-01   8.63413000E+00 
  5.90031147E+01   1.04035624E+00   7.11067800E+01   2.36528686E-03   9.58409195E-01   1.60173440E+01   7.63463902E+01   2.17944200E+00   8.17650000E-02   8.03283000E-01 
  2.32268561E+01   5.03107790E+01   7.88199347E+01   2.10645859E-01   1.63174642E+00   5.22583602E+01   8.84606105E+01   1.61681900E+00   4.50670000E-02   8.57855000E-01 
  1.90856939E+01   2.32504068E+01   3.17132360E+01   3.42285500E-01   2.12460026E+00   9.35394255E+01   3.94023020E+01   6.43059200E+00   6.06280000E-02   7.75609000E-01 
  3.31619727E+01   2.63120338E+01   9.72772920E+01   1.34872902E-01   1.69223946E+00   4.92439566E+01   2.43807367E+01   1.16206200E+00   8.35180000E-02   1.75316000E-01 
  5.75248276E+01   6.48479120E+01   7.44964540E+01   1.34435761E-03   1.39650568E+00   3.37613056E+01   4.77719703E+01   2.53376800E+00   3.15400000E-02   3.77685700E+00 
  1.51295101E+01   4.72865084E+01   1.62722047E+02   3.66800055E-02   1.27025186E+00   2.68278385E+01   9.45354151E+01   5.10456500E+00   7.52920000E-02   9.81460000E-01 
  2.60112074E+01   3.90132783E+01   9.66049988E+01   1.71899232E-03   2.05140921E+00   8.92996427E+01   7.53511236E+01   2.03174500E+00   3.06110000E-02   5.26792000E-01 
  3.30831529E+01   1.97414523E+01   3.56784194E+01   1.16778523E-03   1.88343512E+00   6.42034779E+01   7.10806818E+01   5.54450900E+00   8.09520000E-02   8.59750000E-02 
  3.80715953E+01   3.67095362E+01   1.29290954E+02   3.43835471E-01   1.81700431E+00   5.91445022E+01   5.88481477E+01   9.29032000E-01   2.44150000E-02   1.37413000E-01 
  7.22654334E+00   5.72406627E+01   1.11168478E+02   3.64681877E-02   2.09436713E+00   9.02106181E+01   6.32409490E+01   3.79292800E+00   5.00606000E-01   3.16506000E-01 
  4.77667790E+01   5.51916186E+01   5.03786895E+01   1.39127130E-01   2.11920483E+00   9.52498605E+01   7.06915931E+01   3.80258600E+00   1.56287000E-01   1.40535200E+00 
  1.50142869E+00   2.85769050E+01   1.71229943E+02   1.18795933E-02   1.91620479E+00   7.96646651E+01   8.09730339E+01   3.31365000E-01   2.33760000E-02   1.40371000E-01 
  3.98147060E+01   4.80984390E+01   1.40725553E+02   1.32486365E-02   2.09923231E+00   9.08363820E+01   5.69487892E+01   6.56381000E-01   3.75530000E-02   2.38403700E+00 
  8.63953471E+00   2.46001988E+00   7.65374863E+01   1.93338528E-03   1.38079128E+00   3.29016701E+01   3.98637478E+01   1.38831700E+01   1.95154000E-01   4.21230000E-01 
  5.55656372E+01   3.72110163E+00   8.04203521E+01   1.46931952E-02   1.90712633E+00   6.67881090E+01   7.14921960E+01   5.21055700E+00   6.43053000E-01   1.20988500E+00 
  6.93142470E+01   2.33586009E+01   1.59664388E+02   1.38620690E-02  -5.13533721E-02   2.81440802E+00   2.75981506E+01   6.86700600E+00   1.36437000E-01   6.58412600E+00 
  4.00529885E+01   4.78069059E+01   9.35546222E+01   4.79082786E-03   1.18710028E+00   2.15719567E+01   7.50323734E+01   8.29682900E+00   1.46541000E-01   3.82427100E+00 
  2.48009406E+01   2.27609693E+01   1.64942592E+02   5.12176280E-02   2.04933282E+00   8.31781678E+01   4.05036612E+01   3.05132900E+00   1.77217000E-01   8.27413000E-01 
  6.17643979E+01   5.59487273E+01   1.74293285E+01   7.52196895E-02   2.07031455E+00   8.66408637E+01   5.28954169E+01   1.09118800E+00   2.05070000E-02   6.65991000E-01 
  5.78447304E+01   5.83959138E+01   1.18396474E+01   9.02572759E-03   1.84864559E+00   6.06074606E+01   7.01508241E+01   5.90757000E-01   6.81870000E-02   2.12962000E-01 
  3.99281260E+01   2.39268775E+01   1.42585862E+02   3.73740829E-03   1.45755975E+00   3.64685834E+01   2.40600999E+01   1.13391200E+00   4.86640000E-02   1.34172000E+00 
  3.24779373E+01   4.76032654E+01   1.47496464E+02   3.60675457E-01   1.83938089E+00   6.05480493E+01   6.39885271E+01   1.12585400E+01   1.85898000E-01   1.72676000E+00 
  1.58184722E+01   1.15435896E+01   1.76462242E+02   4.72909211E-02   1.83399926E+00   6.12017960E+01   3.04123292E+01   2.35550100E+00   4.43360000E-02   4.12793700E+01 
  4.95336841E+01   3.07062683E+01   1.69919306E+02   3.06250057E-02   5.77668077E-01   1.05332254E+01   5.53359822E+01   6.44409200E+00   1.31693000E-01   4.74973000E-01 
  3.07244445E+01   4.63761264E+01   1.76067373E+01   1.61124600E-02   1.66775191E+00   4.55360209E+01   7.76785350E+01   2.12731300E+00   5.60620000E-02   2.17203000E-01 
  6.64397721E+01   5.36172019E+01   1.43439996E+02   4.56418689E-03   1.18334142E+00   2.22181649E+01   8.30501649E+01   1.20019900E+00   2.87650000E-02   3.71803000E-01 
  4.10498217E+00   4.27657071E+01   2.37093532E+01   1.47708607E-02   9.14926728E-01   1.65083651E+01   6.71728503E+01   6.17651000E-01   2.50980000E-02   6.74111000E-01 
  5.19246426E+01   6.00166506E+01   9.08947611E+01   6.04526143E-03   2.06164910E+00   8.49947367E+01   4.27249768E+01   3.26192700E+00   3.32299000E-01   5.03996000E-01 
  5.73816261E+01   3.03924779E+01   1.20497290E+02   8.08145122E-03   6.54529620E-01   1.22959108E+01   2.90436806E+01   3.41090100E+00   8.86710000E-02   2.39164300E+00 
  2.44245695E+01   6.78435916E+01   1.34693580E+02   4.29739399E-02   1.64081093E+00   4.45687654E+01   6.59357693E+01   5.56581800E+00   1.74296000E-01   2.25116800E+00 
  2.12891544E+01   3.69240986E+00   1.44795306E+02   1.64239254E-03   1.96259254E+00   7.31712810E+01   7.21656443E+01   1.82071400E+00   1.59369000E-01   1.98365800E+00 
  3.04951293E+01   4.25219050E+01   4.82692569E+01   3.18153695E-03   2.08752549E+00   8.87224191E+01   4.50876044E+01   7.25663600E+00   9.10330000E-02   5.62175400E+00 
  2.36874117E+01   3.64779625E+01   1.31536509E+02   3.60451218E-01   2.14953112E+00   9.74871948E+01   4.41945780E+01   2.80262500E+00   1.96990000E-01   6.74612000E-01 
  3.49818463E+00   1.70828165E+01   8.35540117E+01   4.06766354E-02   1.31243582E+00   2.60859877E+01   7.41679759E+01   1.29712400E+00   2.37172000E-01   2.15134100E+00 
  2.85692173E+01   8.58848613E+00   9.80796177E+01   3.50057263E-02   2.12342564E+00   9.26434740E+01   2.93178536E+01   2.88354000E+00   1.03902000E-01   7.91933000E-01 
  4.19435730E+01   6.64611194E+01   5.55548036E+01   4.00786005E-02   2.11495048E+00   9.08339784E+01   2.04988659E+01   3.03184800E+00   4.73060000E-02   8.69177500E+00 
  4.07338097E+01   3.09589908E+01   3.49718609E+01   2.74294738E-02   2.02669403E+00   8.00614553E+01   3.91431702E+01   7.34126300E+00   1.28073000E-01   1.65228300E+00 
  1.29838544E+00   3.73683635E+01   1.06653983E+02   1.13075064E-03   1.92683560E+00   6.96904180E+01   2.83773154E+01   4.43949100E+00   3.30411000E-01   4.59875000E-01 
  1.30718112E+01   9.08926190E+00   1.51612803E+02   7.03616721E-03   1.36134162E+00   3.18348587E+01   2.81889145E+01   2.54656800E+00   8.60030000E-02   1.93294800E+00 
  6.93068384E+01   1.85132908E+01   8.76997269E+01   1.45471553E-01   1.31041954E+00   2.98207153E+01   4.76117698E+01   3.57576900E+00   2.89458000E-01   5.28490000E-01 
  6.60017053E+01   5.75718137E+01   1.77556508E+01   7.69214038E-02   1.33903383E+00   3.08879882E+01   3.68950177E+01   1.51848500E+00   6.60480000E-02   1.52533300E+00 
  5.82988314E+01   6.39925232E+01   9.84471408E+01   1.32995417E-01   1.21740608E+00   2.44454331E+01   9.68987471E+01   5.18989900E+00   2.62828000E-01   1.32059200E+00 
  5.79621374E+01   2.41805156E+01   6.80045949E+01   5.11656617E-02   1.65527418E+00   9.48295512E+01   9.85193385E+01   2.27593600E+00   1.57383000E-01   6.68648300E+00 
  1.64291567E+01   1.96352150E+01   1.72732541E+02   9.28014801E-02   1.38546710E+00   3.06349910E+01   8.43914809E+01   1.13046900E+00   7.93730000E-02   2.79524000E-01 
  1.93027419E+01   1.18982875E+01   1.18967554E+02   2.82395333E-01   2.04361797E+00   8.15151976E+01   2.62717757E+01   6.06114000E+00   5.06890000E-01   5.24970200E+00 
  1.73500838E+01   1.43770800E+00   1.53383267E+02   2.01114963E-03   1.92597584E+00   7.78813496E+01   7.95404785E+01   6.02524000E-01   1.88790000E-02   7.21056000E-01 
  4.88247582E+01   2.12014421E+01   3.15681396E+01   8.47416323E-02   1.29110485E+00   2.89945201E+01   2.83953528E+01   1.13231800E+01   9.32909000E-01   3.69437600E+00 
  3.87096521E+01   6.54423718E+01   1.52642388E+02   1.40080074E-03   1.81882005E+00   5.93829882E+01   5.83602165E+01   3.26244400E+01   7.54471000E-01   8.91202500E+01 
  3.39992446E+01   3.45044681E+01   3.19390055E+01   5.58549983E-03   5.73295902E-01   1.07638184E+01   4.81168589E+01   2.08233500E+00   6.33780000E-02   3.76375000E-01 
  2.67043106E+00   4.98013252E+01   1.60339582E+01   1.64597694E-03   1.82843845E+00   6.11819857E+01   4.41665472E+01   1.66729400E+00   6.53390000E-02   5.92800000E-02 
  8.94435958E+00   4.57445829E+01   1.59084104E+01   1.53456923E-03  -1.67378317E-01   1.80382528E+00   6.37342983E+01   3.53982600E+00   2.87870000E-02   1.23666500E+00 
  6.36977891E+01   2.80636018E+01   1.36265001E+02   1.00821754E-02   8.01421261E-01   1.29406058E+01   8.76675330E+01   8.43692000E-01   4.38580000E-02   1.86630900E+00 
  3.50602709E+01   2.83810951E+01   6.58841135E+01   5.77296846E-02   5.45918342E-01   1.00261609E+01   5.38312646E+01   9.87510000E-01   3.98240000E-02   2.09377000E-01 
  6.22646506E+01   6.43791526E+01   1.15109712E+02   8.58295241E-02   1.03270293E+00   2.07442625E+01   4.74603488E+01   7.76726000E-01   1.47150000E-02   2.63844000E-01 
  4.64271986E+01   1.43425765E+01   9.47623415E+01   2.95349488E-01   1.67259511E+00   4.80676127E+01   2.29142155E+01   2.30275300E+01   6.36195000E-01   3.35646700E+01 
  5.81415878E+01   1.36066028E+01   5.91839450E+00   1.80371565E-01   1.94331825E+00   7.10695593E+01   2.35449966E+01   1.17296300E+00   2.90660000E-02   4.85474000E-01 
  4.50886702E+01   2.95731011E+01   1.00446005E+02   1.33420573E-01   9.90350777E-01   1.65976625E+01   9.44352704E+01   9.41615000E-01   2.60487000E-01   8.45108000E-01 
  2.32405189E+01   3.02755211E+01   1.46819144E+02   4.92339128E-01   1.58665485E+00   4.90049259E+01   9.02327665E+01   7.08273000E-01   7.29700000E-03   6.07438000E-01 
  3.21541712E+01   4.20675305E+01   5.38716998E+01   2.28228289E-02   2.04263004E+00   8.26450765E+01   4.63125895E+01   2.58441500E+00   3.65280000E-02   1.68951200E+00 
  2.78405219E+00   3.33278133E+01   1.61692111E+02   2.76339944E-01   1.77901439E+00   5.63545304E+01   2.96771194E+01   5.92395600E+00   2.62891000E-01   2.34491000E-01 
  3.63235382E+01   5.00000172E+01   7.88761722E+01   8.47189982E-03   1.83676776E+00   5.97163515E+01   6.80301144E+01   6.11655200E+00   1.07874000E-01   4.60304300E+00 
  5.47490572E+01   2.07242406E+01   8.96897873E+01   1.60147822E-03   1.72344218E+00   9.15576727E+01   9.49407161E+01   1.40658500E+00   9.05900000E-03   8.91042000E-01 
